SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
21112 177231 Deemed/Pa,Chettinad Hos. and,MBBS,Reported,-,-,-,-
21113 177238,Deemed/Pa,Amrita Institute of,MBBS,Not,-,-,-
21114 177266,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
21115 177280,"Deemed/Pa SDU Medical College,",MBBS,Not,-,-,-,-
21116 177455,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21117 177505,Open Seat,AIIMS Bilaspur,MBBS,Reported,-,-,-
21118 177512 Deemed/Pa,Manipal College of,BDS,Reported,-,-,-,-
21119 177527,Deemed/Pa MM Inst. Med. and,MBBS,Reported,-,-,-,-
21120 177553,Deemed/Pa,Jagadguru,MBBS,Not,-,-,-
21121 177562,-,-,-,-,Deemed/Paid,AB Shetty Memorial,BDS
21122 177567,-,-,-,-,Deemed/Paid Meenakshi Medical,MBBS,Open
21123 177609 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
21124 177623,"Deemed/Pa SDU Medical College,",MBBS,Not,-,-,-,-
21125 177629,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21126 177631,Deemed/Pa MM Inst. Med. and,MBBS,Reported,-,-,-,-
21127 177698,Deemed/Pa,Jagadguru,MBBS,Not,-,-,-
21128 177728,"Deemed/Pa SDU Medical College,",MBBS,Reported,-,-,-,-
21129 177743,-,-,-,-,Employees,ESIC College of,B.Sc. Nursing
21130 177746 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21131 177751 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21132 177770,-,-,-,-,Deemed/Paid,DY Patil University,MBBS
21133 177867 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21134 177902,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21135 177905,"Deemed/Pa SDU Medical College,",MBBS,Reported,-,-,-,-
21136 177921,"Deemed/Pa JSS Dental College,",BDS,Not,-,-,-,-
21137 177972,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21138 177989,All India,Government Dental,BDS,Not,-,-,-
21139 177994,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21140 178009,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21141 178036,-,-,-,-,Deemed/Paid,Sri Siddhartha,MBBS
21142 178066,Open Seat,"IMS BHU Dental,",BDS,Not,-,-,-
21143 178077 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21144 178084,Deemed/Pa,Raja Rajeswari,MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open
21145 178157,Employees,ESIC Medical,MBBS,Reported,Employees ESIC Medical College,MBBS,SC
21146 178159 Deemed/Pa,Raja Rajeswari,MBBS,Reported,-,-,-,-
21147 178180,All India,GOVT. DC &,BDS,Not,-,-,-
21148 178201 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
21149 178255,Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-
21150 178314,Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-
21151 178340,Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-
21152 178343,All India,RUHS College of,MBBS,Not,-,-,-
21153 178418,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-,-
21154 178461,Deemed/Pa,"B.L.D.E University,",MBBS,Reported,Deemed/Paid Yenepoya Medical,MBBS,Open
21155 178482 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21156 178484,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21157 178495,Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-
21158 178498,Deemed/Pa,Malla Reddy Medical,MBBS,Reported,-,-,-
21159 178546,Deemed/Pa,VMKV Medical,MBBS,Not,Deemed/Paid Manipal College of,BDS,Open
21160 178694 Deemed/Pa,"B.L.D.E University,",MBBS,Reported,-,-,-,-
21161 178910,B.Sc,College of Nursing,B.Sc. Nursing,Not,B.Sc Nursing College of Nursing,B.Sc. Nursing,EWS
21162 178977 Deemed/Pa,Jagadguru,MBBS,Not,-,-,-,-
21163 179084,Deemed/Pa,MGM Medical,MBBS,Not,-,-,-
21164 179119,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21165 179123,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21166 179127,Deemed/Pa Kalinga Institute of,BDS,Reported,-,-,-,-
21167 179159,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21168 179217,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21169 179349,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,Deemed/Paid,MGM Medical,MBBS
21170 179479 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-,-
21171 179568,-,-,-,-,Deemed/Paid,Sri Siddhartha,MBBS
21172 179605 Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-,-
21173 179657 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21174 179687,All India,GAJRA RAJA,MBBS,Not,-,-,-
21175 179690,Deemed/Pa,Mahatma Gandhi,MBBS,Not,Deemed/Paid,Institute of Medical,MBBS
21176 179695,-,-,-,-,Deemed/Paid Institute of Medical,MBBS,Open
21177 179715 Deemed/Pa,Jagadguru,MBBS,Not,Muslim,Yenepoya Medical,MBBS,Open
21178 179731 Deemed/Pa,Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
21179 179766,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,EWS
21180 179801 Deemed/Pa,Raja Rajeswari,MBBS,Not,-,-,-,-
21181 179802,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21182 179811,Deemed/Pa Vinayaka Missions,MBBS,Reported,-,-,-,-
21183 179837,-,-,-,-,Deemed/Paid,Institute of Medical,MBBS
21184 179850,-,-,-,-,Employees,ESIC College of,B.Sc. Nursing
21185 179886 Deemed/Pa,Institute of Medical,MBBS,Reported,Deemed/Paid,Raja Rajeswari,MBBS,Open
21186 179919 Deemed/Pa,Saveetha Dental,BDS,Reported,-,-,-,-
21187 179925,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21188 179937,-,-,-,-,All India,TAMILNADU GOVT,BDS
21189 180075 Deemed/Pa,MM Inst. Med. and,MBBS,Not,-,-,-,-
21190 180097,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
21191 180105,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-,-
21192 180130,Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-
21193 180158,-,-,-,-,Deemed/Paid,"B.L.D.E University,",MBBS
21194 180274,-,-,-,-,Deemed/Paid SRI LALITHAMBIGAI,MBBS,Open
21195 180298 Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-,-
21196 180327,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,Deemed/Paid,MGM Medical,MBBS,Open
21197 180440,-,-,-,-,"Deemed/Paid SDU Medical College,",MBBS,Open
21198 180442,-,-,-,-,"Deemed/Paid SDU Medical College,",MBBS,Open
21199 180446 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-,-
21200 180589,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21201 180699,Deemed/Pa SRM Medical College,MBBS,Reported,-,-,-,-
21202 180821,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21203 180848,Non-,Jawaharlal Nehru,MBBS,Reported,-,-,-
21204 180932,Deemed/Pa Bharati Vidyapeeth,BDS,Reported,-,-,-,-
21205 180937,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21206 180957 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
21207 181009,Muslim,Yenepoya Medical,MBBS,Reported,-,-,-
21208 181030,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21209 181073,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21210 181178,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21211 181197,Deemed/Pa,VMKV Medical,MBBS,Reported,-,-,-
21212 181201,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21213 181252,Deemed/Pa Dr. DYP Edu. Soc.,MBBS,Reported,-,-,-,-
21214 181261,Deemed/Pa,Jagadguru,MBBS,Not,-,-,-
21215 181267,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-,-
21216 181270,Deemed/Pa SBKS Med. Inst. and,MBBS,Reported,-,-,-,-
21217 181338,-,-,-,-,Deemed/Paid,"B.L.D.E University,",MBBS
21218 181340,All India,GRANT MEDICAL,MBBS,Not,All India,LOKMANYA TILAK,MBBS
21219 181377 Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-,-
21220 181381,Delhi,Maulana Azad,BDS,Not,-,-,-
21221 181443,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21222 181497,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
21223 181570,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
21224 181618,Deemed/Pa,Sri Siddhartha,MBBS,Not,"Deemed/Paid SDU Medical College,",MBBS,Open
21225 181666 Deemed/Pa,MM Inst. Med. and,MBBS,Reported,-,-,-,-
21226 181722,-,-,-,-,"Deemed/Paid SRM Dental College,",BDS,Open
"21227 181770 Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-,-
21228 181828,Employees,ESIC Medical,MBBS,Reported,-,-,-
21229 181926,Employees,ESIC Medical,MBBS,Reported,-,-,-
21230 182022,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21231 182065,Deemed/Pa,MGM Medical,MBBS,Reported,"Deemed/Paid JLN Medical College,",MBBS,Open
21232 182077 Deemed/Pa,Jagadguru,MBBS,Not,-,-,-,-
21233 182083 Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-,-
21234 182129,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21235 182143,-,-,-,-,Deemed/Paid,"B.L.D.E University,",MBBS
21236 182169 Deemed/Pa,Sri Siddhartha,MBBS,Not,"Deemed/Paid SDU Medical College,",MBBS,Open,OBC
21237 182178,-,-,-,-,"Deemed/Paid SDU Medical College,",MBBS,Open
21238 182210,-,-,-,-,Deemed/Paid MM Inst. Med. and,MBBS,Open
21239 182228 Deemed/Pa,Sri Ramachandra,MBBS,Not,-,-,-,-
21240 182272,-,-,-,-,Employees,ESIC College of,B.Sc. Nursing
21241 182286 Deemed/Pa,Jagadguru,MBBS,Reported,Deemed/Paid,MGM Medical,MBBS,Open
21242 182344 Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-,-
21243 182374 Deemed/Pa,"B.L.D.E University,",MBBS,Reported,-,-,-,-
21244 182432,-,-,-,-,Employees,ESIC College of,B.Sc. Nursing
21245 182435 Deemed/Pa,MGM Medical,MBBS,Not,Deemed/Paid,MGM Medical,MBBS,Open
21246 182443 Deemed/Pa,Yenepoya Medical,MBBS,Reported,-,-,-,-
21247 182508,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21248 182519,Deemed/Pa,Sri Ramachandra,MBBS,Not,-,-,-
21249 182522,Deemed/Pa,Jagadguru,MBBS,Reported,-,-,-
21250 182526,Employees,ESIC College of,B.Sc. Nursing,Not,-,-,-
21251 182551,Deemed/Pa,Raja Rajeswari,MBBS,Not,-,-,-
21252 182553,Deemed/Pa Dr. DY Patil Medical,MBBS,Not,Deemed/Paid Yenepoya Medical,MBBS,Open,OBC
21253 182732 Deemed/Pa,Shri Sathya Sai,MBBS,Not,Deemed/Paid,Shri Sathya Sai,MBBS,Open
21254 182770 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21255 182783,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21256 182823,Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-
21257 182889,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21258 182944,Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-
21259 182961,Deemed/Pa,Sri Siddhartha,MBBS,Not,"Deemed/Paid SDU Medical College,",MBBS,Open
21260 182979 Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-,-
21261 182985,-,-,-,-,Deemed/Paid,MGM Medical,MBBS
21262 182989 Deemed/Pa SBKS Med. Inst. and,MBBS,Reported,-,-,-,-,-
21263 183020,"Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-
21264 183048,Deemed/Pa MM Inst. Med. and,MBBS,Reported,-,-,-,-
21265 183068,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-,-
21266 183085,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21267 183110 Deemed/Pa,Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
21268 183140,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21269 183143,Deemed/Pa,Jagadguru,MBBS,Not,-,-,-
21270 183206,Deemed/Pa Meenakshi Medical,MBBS,Not,Deemed/Paid,Sri Siddhartha,MBBS,Open
21271 183221 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21272 183222,Deemed/Pa,Raja Rajeswari,MBBS,Reported,-,-,-
21273 183229,Deemed/Pa,Yenepoya Medical,MBBS,Not,-,-,-
21274 183230,Deemed/Pa,SRI LALITHAMBIGAI,MBBS,Reported,-,-,-
21275 183231,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21276 183253,Deemed/Pa,Institute of Dental,BDS,Reported,-,-,-
21277 183265,Deemed/Pa,GITAM Institue of,MBBS,Not,Deemed/Paid,Dr. DY Patil Dental,BDS
21278 183365 Deemed/Pa,Raja Rajeswari,MBBS,Seat,-,-,-,-
21279 183372,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
21280 183374,Deemed/Pa,"B.L.D.E University,",MBBS,Reported,-,-,-
21281 183420 Deemed/Pa,Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
21282 183426,-,-,-,-,Deemed/Paid,"B.L.D.E University,",MBBS
21283 183463,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-,-
21284 183498,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21285 183525,Deemed/Pa ACS Medical College,MBBS,Not,-,-,-,-
21286 183562,Deemed/Pa Indira Gandhi Institute,BDS,Not,-,-,-,-
21287 183585,Deemed/Pa Manipal College of,BDS,Not,"Deemed/Paid SRM Dental College,",BDS,Open,General
21288 183595 Deemed/Pa,Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
21289 183686,Deemed/Pa,Jagadguru,MBBS,Not,-,-,-
21290 183708,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21291 183745,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21292 183784,-,-,-,-,Deemed/Paid MM Inst. Med. and,MBBS,Open
21293 183830 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
21294 183833,Open Seat,"AIIMS, Bibi Nagar,",MBBS,Reported,-,-,-
21295 183843,-,-,-,-,Deemed/Paid,MGM Medical,MBBS
21296 183934 Deemed/Pa,Manipal College of,BDS,Reported,-,-,-,-
21297 183970,-,-,-,-,Deemed/Paid,"B.L.D.E University,",MBBS
21298 183976 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,Deemed/Paid,MGM Medical,MBBS,Open
21299 183978 Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-,-
21300 184005,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-,-
21301 184059,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21302 184066,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21303 184128,Deemed/Pa Dr. DY Patil Medical,MBBS,Not,Deemed/Paid,Mahatma Gandhi,MBBS,Open
21304 184146 Deemed/Pa,"B.L.D.E University,",MBBS,Not,"Deemed/Paid SDU Medical College,",MBBS,Open,OBC
21305 184173 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21306 184239,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21307 184271 Deemed/Pa,DATTA MEGHE,MBBS,Reported,-,-,-,-
21308 184346,-,-,-,-,B.Sc Nursing,College of Nursing,B.Sc. Nursing
21309 184355 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21310 184377,Deemed/Pa,MGM Medical,MBBS,Reported,Deemed/Paid,MGM Medical,MBBS
21311 184436,Muslim ST,"Faculty of Dentistry,",BDS,Reported,-,-,-
21312 184491,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21313 184566,Deemed/Pa,Jagadguru,MBBS,Reported,-,-,-
21314 184648,Deemed/Pa,Saveetha Dental,BDS,Reported,-,-,-
21315 184678,Employees,ESIC Medical,MBBS,Reported,-,-,-
21316 184842,Deemed/Pa Manipal College of,BDS,Reported,-,-,-,-
21317 184862,-,-,-,-,Deemed/Paid,Sri Siddhartha,MBBS
21318 184868 Deemed/Pa,MM Inst. Med. and,MBBS,Reported,-,-,-,-
21319 184917 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
21320 184952,Non-,Kasturba Medical,MBBS,Reported,-,-,-
21321 184992,Deemed/Pa,"B.L.D.E University,",MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open
21322 185003 Deemed/Pa,Sri Siddhartha,MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open,OBC
21323 185008 Deemed/Pa,Manipal College of,BDS,Reported,-,-,-,-
21324 185033,Deemed/Pa Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
21325 185194,Delhi NCR University College of,MBBS,Reported,-,-,-,-
21326 185262,Deemed/Pa Institute of Medical,MBBS,Not,-,-,-,-
21327 185278,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21328 185306,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21329 185317,Deemed/Pa,Jagadguru,MBBS,Reported,-,-,-
21330 185323,Deemed/Pa,Jagadguru,MBBS,Not,-,-,-
21331 185362,"Deemed/Pa B.L.D.E University,",MBBS,Reported,-,-,-,-
21332 185366,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-,-
21333 185382,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21334 185423,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21335 185487,Deemed/Pa MM Inst. Med. and,MBBS,Not,-,-,-,-
21336 185520,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-,-
21337 185596,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21338 185633,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21339 185673,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21340 185689,Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-
21341 185700,"Deemed/Pa JLN Medical College,",MBBS,Reported,Deemed/Paid,DATTA MEGHE,MBBS,Open
21342 185726 Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-,-
21343 185791,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21344 185803,Deemed/Pa,Yenepoya Medical,MBBS,Reported,-,-,-
21345 185838,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21346 185907,Deemed/Pa,Dr. DY Patil Medical,MBBS,Reported,-,-,-
21347 185912,Deemed/Pa,MGM Medical,MBBS,Not,-,-,-
21348 185921 Deemed/Pa,Institute of Medical,MBBS,Not,-,-,-,-
21349 185931,-,-,-,-,B.Sc Nursing,College of Nursing,B.Sc. Nursing
21350 186003 Deemed/Pa,Amrita School of,BDS,Reported,-,-,-,-
21351 186016,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21352 186212,Deemed/Pa,MM Inst. Med. and,MBBS,Not,-,-,-
21353 186219,Employees,ESIC Medical,MBBS,Reported,"Employees ESI-MC&PGIMS&R,",MBBS,SC
21354 186239 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-,-
21355 186249,Deemed/Pa,Sri Ramachandra,MBBS,Not,-,-,-
21356 186284,Deemed/Pa,Manipal College of,BDS,Reported,-,-,-
21357 186317,-,-,-,-,Deemed/Paid,Sri Siddhartha,MBBS
21358 186361,Muslim,Yenepoya Medical,MBBS,Reported,-,-,-
21359 186497,"Deemed/Pa B.L.D.E University,",MBBS,Not,-,-,-,-
21360 186565,Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-
21361 186575,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
21362 186650 Deemed/Pa,Jagadguru,MBBS,Not,-,-,-,-
21363 186656,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21364 186665,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21365 186725,Deemed/Pa Institute of Medical,MBBS,Reported,Deemed/Paid,Institute of Medical,MBBS,Open
21366 186789 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21367 186797,-,-,-,-,Employees,ESIC College of,B.Sc. Nursing
21368 186811 Deemed/Pa,"B.L.D.E University,",MBBS,Not,-,-,-,-
21369 186814,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21370 186842,Deemed/Pa,Sri Siddhartha,MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open
21371 186926 Deemed/Pa,Chettinad Hos. and,MBBS,Not,-,-,-,-
21372 186932,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21373 186968,Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-
21374 186990,Deemed/Pa ACS Medical College,MBBS,Not,-,-,-,-
21375 186991,Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-
21376 187043 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21377 187044,-,-,-,-,Deemed/Paid,SRM Katt. Dental,BDS
21378 187101 Deemed/Pa,Meenakshi Medical,MBBS,Reported,-,-,-,-
21379 187110,Deemed/Pa Chettinad Hos. and,MBBS,Reported,-,-,-,-
21380 187116,All India,NORTH BENGAL,BDS,Not,All India,NORTH BENGAL,BDS
21381 187133,-,-,-,-,"Deemed/Paid SDU Medical College,",MBBS,Open
21382 187150 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21383 187194,All India,"Dental Institue, RIMS,",BDS,Not,-,-,-
21384 187209 Deemed/Pa,"B.L.D.E University,",MBBS,Reported,-,-,-,-
21385 187214,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21386 187314,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21387 187337,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21388 187368,Deemed/Pa,Sri Siddhartha,MBBS,Not,"Deemed/Paid SDU Medical College,",MBBS,Open
21389 187393 Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-,-
21390 187407 Deemed/Pa SBKS Med. Inst. and,MBBS,Reported,-,-,-,-,-
21391 187410 Deemed/Pa,Yenepoya Medical,MBBS,Reported,-,-,-,-
21392 187440,Deemed/Pa,"B.L.D.E University,",MBBS,Not,-,-,-
21393 187445,All India,Government Dental,BDS,Reported,All India,Government Dental,BDS
21394 187482 Deemed/Pa SBKS Med. Inst. and,MBBS,Not,-,-,-,-,-
21395 187505,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21396 187514,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21397 187534,Deemed/Pa,Jagadguru,MBBS,Reported,-,-,-
21398 187648,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21399 187668,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
21400 187678,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21401 187683,Deemed/Pa,Mahatma Gandhi,MBBS,Not,-,-,-
21402 187685,-,-,-,-,Deemed/Paid Yenepoya Medical,MBBS,Open
21403 187739 Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-,-
21404 187786 Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-,-
21405 187789,"Deemed/Pa B.L.D.E University,",MBBS,Not,-,-,-,-
21406 187851,Deemed/Pa,Sri Siddhartha,MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open
21407 187866 Deemed/Pa,Sri Ramachandra,MBBS,Not,-,-,-,-
21408 187918,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,EWS
21409 187927 Deemed/Pa,MGM Medical,MBBS,Not,-,-,-,-
21410 187965,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
21411 188012,Deemed/Pa,Sri Siddhartha,MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open
21412 188019 Deemed/Pa,Manipal College of,BDS,Reported,-,-,-,-
21413 188051,-,-,-,-,"Deemed/Paid SRM Dental College,",BDS,Open
21414 188073 Deemed/Pa,"B.L.D.E University,",MBBS,Not,-,-,-,-
21415 188082,-,-,-,-,Deemed/Paid,Amrita Institute of,MBBS
21416 188086,-,-,-,-,Deemed/Paid Sharad Pawar Dental,BDS,Open
21417 188132 Deemed/Pa,Santosh Medical,MBBS,Not,-,-,-,-
21418 188152,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21419 188161,Deemed/Pa,Sri Siddhartha,MBBS,Not,-,-,-
21420 188193,Deemed/Pa Institute of Medical,MBBS,Not,-,-,-,-
21421 188247,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21422 188275,"Deemed/Pa VMS Dental College,",BDS,Reported,-,-,-,-
21423 188287,Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-
21424 188297,Deemed/Pa,Raja Rajeswari,MBBS,Reported,-,-,-
21425 188335,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
21426 188356,"Deemed/Pa JLN Medical College,",MBBS,Not,Deemed/Paid,MGM Medical,MBBS,Open
21427 188366 Deemed/Pa Graphic Era Institute,MBBS,Reported,-,-,-,-,-
21428 188379,-,-,-,-,Deemed/Paid,Institute of Medical,MBBS
21429 188406 Deemed/Pa,Mahatma Gandhi,MBBS,Reported,-,-,-,-
21430 188430 Deemed/Pa SRI LALITHAMBIGAI,MBBS,Reported,-,-,-,-,-
21431 188449,Deemed/Pa Dr. DY Patil Medical,MBBS,Reported,-,-,-,-
21432 188466,Deemed/Pa,Amrita School of,MBBS,Not,-,-,-
21433 188502,"Employees ESI-MC&PGIMS&R,",MBBS,Reported,-,-,-,-
21434 188542,-,-,-,-,Open Seat,"IMS BHU Dental,",BDS
21435 188611 Deemed/Pa,Institute of Medical,MBBS,Not,Deemed/Paid Saveetha Medical,MBBS,Open,OBC
21436 188623 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
21437 188659,Deemed/Pa Institute of Medical,MBBS,Reported,Deemed/Paid,Institute of Medical,MBBS,Open
21438 188705 Deemed/Pa,Yenepoya Medical,MBBS,Not,"Deemed/Paid SDU Medical College,",MBBS,Open,OBC
21439 188756 Deemed/Pa,Sri Siddhartha,MBBS,Reported,"Deemed/Paid SDU Medical College,",MBBS,Open,OBC
21440 188810 Deemed/Pa,Sri Siddhartha,MBBS,Reported,-,-,-,-
21441 188850,Deemed/Pa,VELS MEDICAL,MBBS,Reported,-,-,-
21442 188853,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-,-
21443 188877 Deemed/Pa,Saveetha Medical,MBBS,Reported,-,-,-,-
