SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
12606,46603,Deemed/Pa Hamdard Inst of Med,MBBS,Reported,-,-,-
12607,46622,All India,GANDHI MEDICAL,MBBS,Reported,-,-
12608,46650,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12609,46653,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,SYMBIOSIS
12610,46690,All India,GAJRA RAJA,MBBS,Not,-,-
12611,46708,-,-,-,-,Deemed/Paid,Kasturba Medical
12612,46711,Internal - JIPMER KARAIKAL,MBBS,Reported,-,-,-
12613,46728,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12614,46730,-,-,-,-,B.Sc Nursing,College of Nursing
12615,46748,-,-,-,-,B.Sc Nursing College of Nursing Dr.,B.Sc. Nursing
12616,46759,Deemed/Pa Hamdard Inst of Med,MBBS,Reported,-,-,-
12617,46774,All India,"KGMC, LUCKNOW",MBBS,Not,Open Seat,AIIMS Bilaspur
12618,46800,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12619,46831,All India,V.S.S. MEDICAL,MBBS,Reported,-,-
12620,46877,Employees ESIC Medical College,MBBS,Reported,-,-,-
12621,46886,All India,CALCUTTA,MBBS,Not,-,-
12622,46920,Deemed/Pa,Kasturba Medical,MBBS,Reported,Deemed/Paid,Kasturba Medical
12623,46938,Deemed/Pa,Kasturba Medical,MBBS,Reported,Deemed/Paid,Kasturba Medical
12624,46966,Deemed/Pa Hamdard Inst of Med,MBBS,Reported,-,-,-
12625,47004,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
12626,47012,Delhi,University College of,MBBS,Reported,-,-
12627,47016,Open Seat,"AIIMS, Bibi Nagar,",MBBS,Not,-,-
12628,47023,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12629,47051,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12630,47074,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
12631,47076,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
12632,47084,Deemed/Pa Hamdard Inst of Med,MBBS,Reported,Deemed/Paid,Kasturba Medical,MBBS
12633,47099,Muslim,Hamdard Inst of Med,MBBS,Reported,-,-
12634,47117,All India,"ESI-MC&PGIMS&R,",MBBS,Not,-,-
12635,47123,All India,Pt. J N M MEDICAL,MBBS,Reported,-,-
12636,47149,Open Seat,AIIMS Bathinda,MBBS,Reported,Open Seat,"AIIMS, Patna ,"
12637,47155,Open Seat,AIIMS Mangalagiri,MBBS,Not,Open Seat,"AIIMS Mangalagiri ,"
12638,47170,All India,Pt. D.D.U MEDICAL,MBBS,Not,-,-
12639,47188,All India,MAHARAJA K.C.,MBBS,Reported,-,-
12640,47193,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12641,47225,Deemed/Pa Jawahar Lal Nehru,MBBS,Not,-,-,-
12642,47232,All India,GUNTUR MEDICAL,MBBS,Not,-,-
12643,47255,All India,Dr. B.R. Ambedkar,MBBS,Not,-,-
12644,47265,B.Sc,College of Nursing,B.Sc. Nursing,Not,IP University,ESIC Dental College
12645,47292,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12646,47310,-,-,-,-,All India,STANLEY MEDICAL
12647,47322,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12648,47334,Delhi,University College of,MBBS,Reported,-,-
12649,47338,All India,Shri Atal Bihari,MBBS,Not,All India,STANLEY MEDICAL
12650,47346,All India,Shri Vinobha Bhave,MBBS,Not,-,-
12651,47360,"Employees ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
12652,47365,Open Seat,AIIMS Rajkot,MBBS,Reported,-,-
12653,47375,All India,Darbhanga Medical,MBBS,Reported,All India,VARDHMAN
12654,47384,All India,V.S.S. MEDICAL,MBBS,Not,All India,MAHARAJA K.C.
12655,47391,All India,CALCUTTA,MBBS,Not,-,-
12656,47402,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
12657,47406,-,-,-,-,Deemed/Paid,Kasturba Medical
12658,47437,Employees ESIC Medical College,MBBS,Reported,-,-,-
12659,47440,All India MOTI LAL NEHRU,MBBS,Reported,-,-,-
12660,47441,Open Seat,AIIMS Bathinda,MBBS,Reported,-,-
12661,47452,-,-,-,-,All India,SRI KRISHNA
12662,47459,All India,ESIC Medical,MBBS,Not,All India,ESIC Medical
12663,47464,Deemed/Pa Hamdard Inst of Med,MBBS,Not,Deemed/Paid,SYMBIOSIS,MBBS
12664,47509,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12665,47532,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12666,47534,All India,Government Doon,MBBS,Not,All India,DR.S.N. MEDICAL
12667,47549,-,-,-,-,IP University,ESIC Dental College
12668,47558,All India,CHHATTISGARH,MBBS,Not,-,-
12669,47621,Delhi,University College of,MBBS,Reported,-,-
12670,47622,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12671,47654,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12672,47658,-,-,-,-,IP University,ESIC Dental College
12673,47665,-,-,-,-,IP UniversityESIC Dental College,BDS
12674,47668,-,-,-,-,Deemed/Paid,Kasturba Medical
12675,47684,All India,PT. B.D. SHARMA,MBBS,Not,-,-
12676,47704,Open Seat,JIPMER KARAIKAL,MBBS,Not,-,-
12677,47710,-,-,-,-,Open Seat,"AIIMS, Madurai ,"
12678,47726,Deemed/Pa,SYMBIOSIS,MBBS,Not,-,-
12679,47732,All India,Kakatiya Medical,MBBS,Not,-,-
12680,47740,-,-,-,-,Deemed/Paid,Kasturba Medical
12681,47753,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12682,47783,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12683,47815,All India M.P. SHAH MEDICAL,MBBS,Seat,-,-,-
12684,47861,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-
12685,47864,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12686,47865,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12687,47882,Employees Government Medical,MBBS,Reported,-,-,-
12688,47895,All India KURNOOL MEDICAL,MBBS,Reported,All India,Osmania Medical,MBBS
12689,47915,Employees Government Medical,MBBS,Reported,-,-,-
12690,47931,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12691,47945,All India,Hinduhridayasamrat,MBBS,Not,-,-
12692,47960,Muslim,Hamdard Inst of Med,MBBS,Not,-,-
12693,47999,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12694,48002,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12695,48026,Open Seat,AIIMS Bilaspur,MBBS,Not,All India,SETH G.S. MEDICAL
12696,48068,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,-,-
12697,48084,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12698,48109,All India,Rangaraya Medical,MBBS,Not,-,-
12699,48110,-,-,-,-,All India,DR.S.N. MEDICAL
12700,48113,All India,PT. B.D. SHARMA,MBBS,Not,All India,PT. B.D. SHARMA
12701,48118,Delhi,University College of,MBBS,Reported,-,-
12702,48125,Employees ESIC Medical College,MBBS,Reported,-,-,-
12703,48132,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12704,48147,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12705,48153,All India,GOVT.MEDICAL,MBBS,Not,-,-
12706,48157,"Employees ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
12707,48159,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12708,48171,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12709,48172,All India,GOVT.MEDICAL,MBBS,Not,-,-
12710,48174,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12711,48191,All India M.P. SHAH MEDICAL,MBBS,Reported,-,-,-
12712,48196,Employees ESIC Medical College,MBBS,Not,Employees ESIC Medical College,MBBS,Open
12713,48198,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12714,48215,-,-,-,-,B.Sc Nursing,College of Nursing
12715,48222,-,-,-,-,Deemed/Paid,Kasturba Medical
12716,48233,All India,PT. B.D. SHARMA,MBBS,Not,All India,DR.RAJENDRA
12717,48246,Christian,St. Stephen's Hospital,B.Sc. Nursing,Not,-,-
12718,48249,-,-,-,-,Deemed/Paid,Kasturba Medical
12719,48265,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,-,-
12720,48310,All India SHRI KALYAN GOVT,MBBS,Not,-,-,-
12721,48311,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12722,48317,All India,GOVT.MEDICAL,MBBS,Not,-,-
12723,48323,All India SHIMOGA INST. OF,MBBS,Not,-,-,-
12724,48324,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12725,48328,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-
12726,48332,All India,Uttar Pradesh,MBBS,Reported,-,-
12727,48340,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12728,48342,Employees,ESIC Medical,MBBS,Reported,-,-
12729,48352,-,-,-,-,B.Sc Nursing,College of Nursing
12730,48360,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12731,48369,Employees,"ESI-MC&PGIMS&R,",MBBS,Reported,-,-
12732,48372,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
12733,48387,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12734,48394,Delhi,University College of,MBBS,Reported,-,-
12735,48414,All India,GOVT.MEDICAL,MBBS,Not,-,-
12736,48431,All India,Bhima Bhoi Medical,MBBS,Not,-,-
12737,48440,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12738,48456,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12739,48471,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12740,48512,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12741,48520,All India KURNOOL MEDICAL,MBBS,Not,All India,GUNTUR MEDICAL,MBBS
12742,48533,-,-,-,-,IP University ESIC Dental College,BDS
12743,48534,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12744,48538,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12745,48549,-,-,-,-,IP University,ESIC Dental College
12746,48598,Employees ESIC Medical College,MBBS,Reported,-,-,-
12747,48603,-,-,-,-,B.Sc Nursing,College of Nursing
12748,48606,All India,Govt Medical College,MBBS,Not,-,-
12749,48613,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12750,48618,All India,Kakatiya Medical,MBBS,Not,All India,Osmania Medical
12751,48626,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12752,48657,-,-,-,-,IP University,ESIC Dental College
12753,48669,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12754,48695,All India Sagar Dutta Medical,MBBS,Not,-,-,-
12755,48696,Delhi,Lady Hardinge,MBBS,Reported,-,-
12756,48701,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12757,48710,All India,GOVT.MEDICAL,MBBS,Not,-,-
12758,48727,Deemed/Pa Manipal Tata Medical,MBBS,Reported,-,-,-
12759,48747,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12760,48769,B.Sc,College of Nursing,B.Sc. Nursing,Not,B.Sc Nursing College of Nursing Dr.,B.Sc. Nursing
12761,48783,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12762,48794,Employees ESIC Medical College,MBBS,Reported,-,-,-
12763,48808,Delhi,University College of,MBBS,Reported,-,-
12764,48820,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12765,48839,-,-,-,-,B.Sc Nursing St. Stephen's Hospital,B.Sc. Nursing
12766,48841,Delhi,University College of,MBBS,Reported,-,-
12767,48914,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-
12768,48937,-,-,-,-,Deemed/Paid,SYMBIOSIS
12769,48945,Deemed/Pa Manipal Tata Medical,MBBS,Reported,-,-,-
12770,48968,-,-,-,-,Deemed/Paid,Institute of Medical
12771,48991,Deemed/Pa Manipal Tata Medical,MBBS,Reported,-,-,-
12772,48995,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
12773,49031,-,-,-,-,B.Sc Nursing,College of Nursing
12774,49033,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing
12775,49039,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing
12776,49040,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12777,49048,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12778,49059,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12779,49060,All India,MAHARANI LAXMI,MBBS,Seat,All India,S.N. MEDICAL
12780,49082,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12781,49095,Deemed/Pa Manipal Tata Medical,MBBS,Reported,-,-,-
12782,49099,Employees ESIC Medical College,MBBS,Reported,-,-,-
12783,49101,Delhi,University College of,MBBS,Reported,-,-
12784,49102,Employees ESIC Medical College,MBBS,Reported,-,-,-
12785,49141,All India,Rangaraya Medical,MBBS,Reported,-,-
12786,49145,Employees,ESIC Medical,MBBS,Not,Employees,ESIC Medical
12787,49150,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12788,49160,"All India MEDICAL COLLEGE,",MBBS,Not,-,-,-
12789,49173,All India,SETH G.S. MEDICAL,MBBS,Reported,-,-
12790,49200,All India,Rangaraya Medical,MBBS,Reported,-,-
12791,49207,-,-,-,-,All India,GOVERNMENT
12792,49225,-,-,-,-,All India,THANJAVUR
12793,49236,-,-,-,-,All India,Rangaraya Medical
12794,49245,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12795,49254,-,-,-,-,All India,STANLEY MEDICAL
12796,49271,All India,Government Medical,MBBS,Seat,-,-
12797,49296,"Employees ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
12798,49303,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12799,49315,All India,CALCUTTA,MBBS,Not,-,-
12800,49328,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12801,49353,-,-,-,-,All India,"Govt Medical College,"
12802,49360,All India,MAHARANI LAXMI,MBBS,Not,-,-
12803,49388,All India,NETAJI SUBHASH,MBBS,Reported,All India,GOVT. MEDICAL
12804,49402,-,-,-,-,IP University ESIC Dental College,BDS
12805,49408,All India,GURU GOVIND,MBBS,Not,-,-
12806,49487,-,-,-,-,B.Sc Nursing,College of Nursing
12807,49506,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12808,49508,-,-,-,-,Employees Government Medical,MBBS
12809,49515,"Employees ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
12810,49524,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12811,49527,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12812,49539,All India,NETAJI SUBHASH,MBBS,Reported,-,-
12813,49555,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12814,49583,Delhi,Lady Hardinge,MBBS,Reported,-,-
12815,49594,All India,GOVT. VELLORE,MBBS,Not,-,-
12816,49641,Deemed/Pa MM Inst. Med. and,MBBS,Not,-,-,-
12817,49659,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12818,49664,"All India MEDICAL COLLEGE,",MBBS,Not,-,-,-
12819,49675,Deemed/Pa Manipal College of,BDS,Reported,-,-,-
12820,49678,Employees,ESIC Medical,MBBS,Reported,-,-
12821,49697,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12822,49701,Employees,ESIC Medical,MBBS,Reported,Employees ESIC Medical College,MBBS
12823,49746,All India,MADRAS MEDICAL,MBBS,Reported,-,-
12824,49806,Employees ESIC Medical College,MBBS,Reported,-,-,-
12825,49812,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12826,49825,All India,Government Doon,MBBS,Not,-,-
12827,49831,-,-,-,-,Deemed/Paid,SYMBIOSIS
12828,49916,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12829,49923,All India KURNOOL MEDICAL,MBBS,Reported,-,-,-
12830,49948,Open Seat,"AIIMS, Gorakhpur",MBBS,Not,All India,B.J. MEDICAL
12831,49977,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
12832,49979,All India,GAJRA RAJA,MBBS,Reported,All India NALANDA MEDICAL,MBBS
12833,50004,B.Sc,Laxmi Bai Batra,B.Sc. Nursing,Not,-,-
12834,50014,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12835,50016,"Employees ESI-MC&PGIMS&R,",MBBS,Reported,-,-,-
12836,50056,-,-,-,-,B.Sc Nursing,College of Nursing
12837,50064,Deemed/Pa,SYMBIOSIS,MBBS,Not,-,-
12838,50074,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12839,50094,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12840,50108,All India,SLBS Govt. Medical,MBBS,Not,All India,GOVERNMENT
12841,50110,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12842,50126,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12843,50182,Open Seat,"AIIMS, Rai Bareli",MBBS,Not,-,-
12844,50188,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12845,50211,Deemed/Pa Manipal Tata Medical,MBBS,Reported,-,-,-
12846,50215,"All India ESI-MC&PGIMS&R,",MBBS,Reported,-,-,-
12847,50232,"Deemed/Pa JSS Medical College,",MBBS,Not,-,-,-
12848,50233,Deemed/Pa,SYMBIOSIS,MBBS,Not,-,-
12849,50234,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12850,50250,Employees ESIC Medical College,MBBS,Reported,-,-,-
12851,50253,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,-,-
12852,50283,All India Government Medical,MBBS,Not,-,-,-
12853,50289,All India,Dr. YS Parmar Govt.,MBBS,Not,-,-
12854,50295,All India,MIDNAPORE,MBBS,Reported,All India,R.G. KAR MEDICAL
12855,50299,All India,"Govt Medical College,",MBBS,Not,-,-
12856,50331,Employees ESIC Medical College,MBBS,Not,Employees Government Medical,MBBS,OBC
12857,50353,All India,INDIRA GANDHI,MBBS,Reported,All India,GOVT. MEDICAL
12858,50361,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing
12859,50385,Deemed/Pa Manipal Tata Medical,MBBS,Not,Deemed/Paid,Kasturba Medical,MBBS
12860,50386,Delhi,University College of,MBBS,Reported,-,-
12861,50392,Open Seat,"AIIMS, New Delhi",MBBS,Reported,-,-
12862,50403,All India,BELGAUM INST. OF,MBBS,Reported,-,-
12863,50427,Delhi,University College of,MBBS,Reported,-,-
12864,50440,"Employees ESI-MC&PGIMS&R,",MBBS,Reported,-,-,-
12865,50441,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12866,50444,Open Seat,"AIIMS, Deogarh",MBBS,Reported,All India,NDMC Medical
12867,50445,Delhi,University College of,MBBS,Reported,-,-
12868,50446,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12869,50503,All India,Government Medical,MBBS,Not,-,-
12870,50542,Employees,ESIC Medical,MBBS,Reported,Employees ESIC Medical College,MBBS
12871,50559,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12872,50595,-,-,-,-,All India,R.N.T. MEDICAL
12873,50599,Deemed/Pa,SYMBIOSIS,MBBS,Not,Deemed/Paid,Kasturba Medical
12874,50606,-,-,-,-,All India KURNOOL MEDICAL,MBBS
12875,50620,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12876,50641,Open Seat,"AIIMS, Bibi Nagar,",MBBS,Reported,-,-
12877,50645,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12878,50668,Deemed/Pa Manipal Tata Medical,MBBS,Not,Deemed/Paid Manipal Tata Medical,MBBS,Open
12879,50669,B.Sc,St. Stephen's Hospital,B.Sc. Nursing,Not,-,-
12880,50703,All India,PATNA MEDICAL,MBBS,Reported,-,-
12881,50737,All India,Kakatiya Medical,MBBS,Not,-,-
12882,50745,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12883,50747,"All India ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
12884,50750,-,-,-,-,All India,LOKMANYA TILAK
12885,50755,Internal -,JIPMER KARAIKAL,MBBS,Reported,-,-
12886,50787,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12887,50797,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Reported,-,-
12888,50817,Internal -,JIPMER KARAIKAL,MBBS,Not,-,-
12889,50832,Deemed/Pa Manipal College of,BDS,Reported,-,-,-
12890,50841,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Reported,-,-
12891,50886,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12892,50892,Employees,ESIC Medical,MBBS,Reported,-,-
12893,50893,Employees,ESIC Medical,MBBS,Reported,-,-
12894,50910,Employees Government Medical,MBBS,Reported,-,-,-
12895,50938,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12896,50962,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12897,50979,"All India MEDICAL COLLEGE,",MBBS,Not,-,-,-
12898,51004,All India,JAWAHAR LAL,MBBS,Seat,Open Seat,"AIIMS, Patna ,"
12899,51005,Christian St. Stephen's Hospital,B.Sc. Nursing,Not,-,-,-
12900,51007,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12901,51069,Open Seat,AIIMS Guahawti,MBBS,Reported,-,-
12902,51070,All IndiaMANDYA INST. OF,MBBS,Reported,-,-,-
12903,51108,Deemed/Pa,SYMBIOSIS,MBBS,Not,-,-
12904,51175,-,-,-,-,Deemed/Paid,Amrita Institute of
12905,51181,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
12906,51188,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12907,51202,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12908,51203,-,-,-,-,B.Sc Nursing College of Nursing Dr.,B.Sc. Nursing
12909,51204,All India,GURU GOVIND,MBBS,Reported,All India,GOVT. MEDICAL
12910,51264,Employees,ESIC Medical,MBBS,Reported,-,-
12911,51265,-,-,-,-,B.Sc Nursing,College of Nursing
12912,51292,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12913,51309,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12914,51328,All India,GUWAHATI,MBBS,Reported,-,-
12915,51343,All India,BURDWAN,MBBS,Not,-,-
12916,51366,All India,"ESIC PGIMSR, Joka,",MBBS,Reported,-,-
12917,51396,-,-,-,-,All India,Govt institute of
12918,51488,-,-,-,-,IP University ESIC Dental College,BDS
12919,51512,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12920,51537,-,-,-,-,"Internal - JIPMER KARAIKAL ,",MBBS
12921,51550,All India,Darbhanga Medical,MBBS,Not,All India NALANDA MEDICAL,MBBS
12922,51566,All India,RUHS College of,BDS,Not,-,-
12923,51589,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12924,51606,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12925,51613,All India Sagar Dutta Medical,MBBS,Reported,All India,R.G. KAR MEDICAL,MBBS
12926,51619,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-
12927,51620,-,-,-,-,B.Sc Nursing,College of Nursing
12928,51628,B.Sc,Panna Dai College of,B.Sc. Nursing,Not,-,-
12929,51641,-,-,-,-,B.Sc Nursing College of Nursing Dr.,B.Sc. Nursing
12930,51646,All India,INDIRA GANDHI,MBBS,Not,All India,M.G.M. MEDICAL
12931,51654,All India,GRANT MEDICAL,MBBS,Reported,-,-
12932,51660,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing
12933,51663,B.Sc,College of Nursing,B.Sc. Nursing,Not,B.Sc Nursing College of Nursing,B.Sc. Nursing
12934,51677,-,-,-,-,All India,GOVERNMENT
12935,51703,All India,Government Medical,MBBS,Not,-,-
12936,51722,All India,Siddartha Medical,MBBS,Not,All India,GUNTUR MEDICAL
12937,51726,Employees ESIC Medical College,MBBS,Reported,-,-,-
12938,51751,-,-,-,-,All India,MADURAI MEDICAL
12939,51757,All India,Kakatiya Medical,MBBS,Not,-,-
12940,51816,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12941,51827,B.Sc,College of Nursing,B.Sc. Nursing,Not,B.Sc Nursing,College of Nursing
12942,51855,All India,GUWAHATI,MBBS,Reported,-,-
12943,51858,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,B.Sc Nursing,College of Nursing
12944,51862,Muslim,Hamdard Inst of Med,MBBS,Reported,-,-
12945,51875,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12946,51878,-,-,-,-,B.Sc Nursing,College of Nursing
12947,51890,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12948,51932,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,-,-
12949,51939,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12950,51960,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12951,51976,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12952,51983,All India,Kalpana Chawla,MBBS,Not,All India,"ESI-MC&PGIMS&R,"
12953,51998,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
12954,52006,Open Seat,"AIIMS, Gorakhpur",MBBS,Not,-,-
12955,52023,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12956,52029,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,-,-
12957,52036,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12958,52045,All India Sagar Dutta Medical,MBBS,Not,-,-,-
12959,52055,All India,Rangaraya Medical,MBBS,Reported,-,-
12960,52102,All India,JHALAWAR,MBBS,Not,-,-
12961,52121,All India,Osmania Medical,MBBS,Reported,Open Seat,"AIIMS Mangalagiri ,"
12962,52207,All India,Saheed Laxman,MBBS,Not,-,-
12963,52211,"Employees ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
12964,52248,"All India Govt Medical College,",MBBS,Not,-,-,-
12965,52317,Employees ESIC Medical College,MBBS,Reported,-,-,-
12966,52325,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12967,52337,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
12968,52380,Muslim,Hamdard Inst of Med,MBBS,Reported,-,-
12969,52381,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
12970,52385,-,-,-,-,Deemed/Paid,Institute of Medical
12971,52386,-,-,-,-,All India,"MEDICAL COLLEGE,"
12972,52416,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
12973,52433,All India REGIONAL INST OF,MBBS,Reported,-,-,-
12974,52456,All India,ESIC Medical,MBBS,Not,All India,Osmania Medical
12975,52460,All India,MADRAS MEDICAL,MBBS,Not,Open Seat,"AIIMS, Patna ,"
12976,52508,B.Sc,College of Nursing Dr.,B.Sc. Nursing,Not,B.Sc Nursing College of Nursing Dr.,B.Sc. Nursing
12977,52512,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-
12978,52552,-,-,-,-,Deemed/Paid,SYMBIOSIS
12979,52564,All India,Siddartha Medical,MBBS,Reported,-,-
12980,52590,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
12981,52602,B.Sc,St. Stephen's Hospital,B.Sc. Nursing,Not,-,-
12982,52655,-,-,-,-,All India,KURNOOL MEDICAL
