SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
16849 127089,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
16850 127102,Deemed/Pa K.S Hegde Medical,MBBS,Not,-,-,-,-
16851 127128,All India,GOVERNMENT,MBBS,Not,-,-,-
16852 127134,-,-,-,-,All India,Chitradurga Medical,MBBS
16853 127146 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16854 127191,Deemed/Pa Rural Medical College,MBBS,Not,-,-,-,-
16855 127261,Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-
16856 127315,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,OBC
16857 127374 Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-,-
16858 127497,All India,RIMS Srikakulam,MBBS,Not,All India,MIDNAPORE,MBBS
16859 127513 Deemed/Pa,Manipal College of,BDS,Reported,Deemed/Paid Manipal College of,BDS,Open,General
"16860 127525 Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-,-
16861 127531,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16862 127672,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
16863 127678,Deemed/Pa Manipal College of,BDS,Not,-,-,-,-
16864 127724,All India,KANYAKUMARI,MBBS,Reported,-,-,-
16865 127754,Deemed/Pa Rural Medical College,MBBS,Not,Deemed/Paid Rural Medical College,MBBS,Open,General
16866 127763,All India,Government Medical,MBBS,Not,-,-,-
16867 127795,-,-,-,-,All India,TAMILNADU GOVT,BDS
16868 127815 Deemed/Pa,Dr. DYP Edu. Soc.,MBBS,Reported,-,-,-,-
16869 127859,-,-,-,-,All India,MIDNAPORE,MBBS
16870 127870 Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-,-
16871 127912,Employees Government Medical,MBBS,Reported,-,-,-,-
16872 127925 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16873 127971,Deemed/Pa Rural Medical College,MBBS,Not,-,-,-,-
16874 127982,-,-,-,-,Deemed/Paid,Amrita Institute of,MBBS
16875 128181,All India,Phulo Jhano Medical,MBBS,Reported,-,-,-
16876 128190,-,-,-,-,All India,TAMILNADU GOVT,BDS
16877 128248,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,Open
16878 128271 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16879 128344,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
16880 128352,IP,ESIC Dental College,BDS,Not,-,-,-
16881 128377,"Deemed/Pa JSS Dental College,",BDS,Reported,-,-,-,-
16882 128378,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
16883 128393,All India,Lakhimpur Medical,MBBS,Reported,-,-,-
16884 128409,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16885 128415,"Deemed/Pa JSS Medical College,",MBBS,Not,-,-,-,-
16886 128506,All India,Burdwan Dental,BDS,Not,-,-,-
16887 128508 Deemed/Pa,K.S Hegde Medical,MBBS,Not,Deemed/Paid K.S Hegde Medical,MBBS,Open,General
16888 128519 Deemed/Pa,Kalinga Institute of,MBBS,Reported,-,-,-,-
16889 128569,All India,Government Medical,MBBS,Not,-,-,-
16890 128584,-,-,-,-,Delhi,Maulana Azad,BDS
16891 128615 Deemed/Pa,Amrita Institute of,MBBS,Not,-,-,-,-
16892 128638,-,-,-,-,All India,GOVERNMENT,MBBS
16893 128657 Deemed/Pa,Kalinga Institute of,MBBS,Reported,-,-,-,-
16894 128709,-,-,-,-,All India,GOVT. DENTAL,BDS
16895 128742 Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-,-
16896 128744,All India,Government Medical,MBBS,Not,All India,MG Inst. of Medical,MBBS
16897 128828,All India,Diphu Medical,MBBS,Not,All India,Government Medical,MBBS
16898 128830 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16899 128878 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16900 128886,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
16901 128895,Delhi,University College of,MBBS,Reported,-,-,-
16902 128909,All India Government Medical,MBBS,Not,All India,GOVERNMENT,MBBS,ST
16903 128924 Deemed/Pa,Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
16904 129022,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
16905 129024,All India Government Medical,MBBS,Reported,-,-,-,-
16906 129039,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
16907 129043,-,-,-,-,All India,GOVERNMENT,MBBS
16908 129050,-,-,-,-,All India,Government Medical,MBBS
16909 129068 Deemed/Pa,Kalinga Institute of,MBBS,Reported,-,-,-,-
16910 129088,Open Seat,"IMS BHU Dental,",BDS,Not,-,-,-
16911 129096,All India,"JLN IMS, IMPHAL",MBBS,Not,-,-,-
16912 129112,-,-,-,-,Deemed/Paid,DATTA MEGHE,MBBS
16913 129245 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
16914 129275,Foreign,"AIIMS, New Delhi",MBBS,Reported,-,-,-
16915 129295,All India,Government Medical,MBBS,Not,-,-,-
16916 129325,All India,GMC Jangaon,MBBS,Not,All India,SH VASANT RAO,MBBS
16917 129348,-,-,-,-,All India,GOVERNMENT,MBBS
16918 129352 Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-,-
16919 129359,All India,Rajah Muthiah,MBBS,Reported,All India,Govt. Medical College,MBBS
16920 129370,-,-,-,-,All India,MG Inst. of Medical,MBBS
16921 129375 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16922 129469,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16923 129485 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16924 129500,Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-
16925 129544,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
16926 129584,Jain,SBKS Med. Inst. and,MBBS,Reported,-,-,-
16927 129600,Deemed/Pa Kalinga Institute of,MBBS,Not,Deemed/Paid,Kalinga Institute of,MBBS,Open
16928 129604,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,SC
"16929 129607 Deemed/Pa JSS Medical College,",MBBS,Not,-,-,-,-,-
16930 129613,Deemed/Pa,MM Inst. Med. and,MBBS,Not,-,-,-
16931 129619,-,-,-,-,All India,Mursidabad M C &,MBBS
16932 129632,-,-,-,-,All India,GOVERNMENT,MBBS
16933 129764,All India,Government Medical,MBBS,Not,All India,Govt. Medical College,MBBS
16934 129787 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16935 129806,IP,ESIC Dental College,BDS,Reported,-,-,-
16936 129846,Deemed/Pa Kalinga Institute of,MBBS,Reported,-,-,-,-
16937 129852,-,-,-,-,All India,GOVT.,MBBS
16938 129901,-,-,-,-,Deemed/Paid Kalinga Institute of,MBBS,Open
16939 129918,-,-,-,-,Muslim,Hamdard Inst of Med,MBBS
16940 129968,All India,Government Medical,MBBS,Reported,All India,Jhargram,MBBS
16941 129975,All India,Government Medical,MBBS,Not,-,-,-
16942 130034,All India,Saheed Laxman,MBBS,Reported,-,-,-
16943 130040,All India,Government Medical,MBBS,Reported,-,-,-
16944 130102,-,-,-,-,All India,GMERS Medical,MBBS
16945 130122,All India,Government of,MBBS,Reported,All India,MAHARAJA K.C.,MBBS
16946 130165,All India,K.A.P.,MBBS,Not,All India,Lt. L A M Govt.,MBBS
16947 130223,-,-,-,-,All India Government Medcial,MBBS,ST
16948 130231 Deemed/Pa,Jagadguru,MBBS,Not,Deemed/Paid,MGM Medical,MBBS,Open
16949 130255,-,-,-,-,All India,Govt. Medical,MBBS
16950 130307 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
16951 130413,All India,Tamralipto,MBBS,Not,All India,GOVT. MEDICAL,MBBS
"16952 130431 Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-,-
16953 130439 Deemed/Pa,MGM Medical,MBBS,Not,Deemed/Paid,Jagadguru,MBBS,Open
16954 130456 Deemed/Pa,MM Inst. Med. and,MBBS,Not,-,-,-,-
16955 130475,-,-,-,-,All India,"RIMS Srikakulam ,",MBBS
16956 130476,All India Government Medical,MBBS,Reported,-,-,-,-
16957 130481,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
16958 130486,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16959 130522,Deemed/Pa,MGM Medical,MBBS,Reported,-,-,-
16960 130586,All India Government Medical,MBBS,Not,All India,GMERS Medical,MBBS,ST
16961 130633 Deemed/Pa,K.S Hegde Medical,MBBS,Reported,-,-,-,-
16962 130707,Deemed/Pa Bharati Vidyapeeth,MBBS,Not,-,-,-,-
16963 130714,-,-,-,-,Deemed/Paid Rural Medical College,MBBS,Open
16964 130752,-,-,-,-,Deemed/Paid,Institute of Medical,MBBS
16965 130758 Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-,-
16966 130801,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
16967 130877,All India Government Medical,MBBS,Not,All India Government Medical,MBBS,ST,ST
16968 130890 Deemed/Pa,Jawahar Lal Nehru,MBBS,Not,Deemed/Paid K.S Hegde Medical,MBBS,Open,OBC
16969 130939,All India,Government Medical,MBBS,Not,-,-,-
16970 130992 Deemed/Pa,Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
16971 131028,All India,THENI GOVT.,MBBS,Not,All India,Government Medical,MBBS
16972 131041 Deemed/Pa,Bharati Vidyapeeth,BDS,Reported,-,-,-,-
16973 131088,-,-,-,-,All India,GOVT. DC &,BDS
16974 131136,Employees SLBS Govt. Medical,MBBS,Reported,-,-,-,-
16975 131154 Deemed/Pa,Institute of Medical,MBBS,Not,-,-,-,-
16976 131161,-,-,-,-,All India Government Medical,MBBS,ST
16977 131197,-,-,-,-,Deemed/Paid Rural Medical College,MBBS,Open
16978 131302 Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-,-
16979 131306,All India,THOOTHUKUDI,MBBS,Not,-,-,-
16980 131326,All India Government Medical,MBBS,Not,-,-,-,-
16981 131328,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16982 131352,All India,Kokrajhar Medical,MBBS,Not,-,-,-
16983 131354,All India Government Dental,BDS,Not,-,-,-,-
16984 131364,All IndiaGovernment Medical,MBBS,Not,-,-,-,-
16985 131490,"Deemed/Pa JSS Medical College,",MBBS,Not,Deemed/Paid,Kalinga Institute of,MBBS,Open
16986 131504,-,-,-,-,Deemed/Paid,Amrita Institute of,MBBS
16987 131538,-,-,-,-,All India,GOVT. DENTAL,BDS
16988 131553 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
16989 131556,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16990 131578,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
16991 131632,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
16992 131657,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
16993 131711,Open Seat,"IMS BHU Dental,",BDS,Not,-,-,-
16994 131768 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
16995 131795,-,-,-,-,All India,GOVT MEDICAL,MBBS
16996 131801 Deemed/Pa,"B.L.D.E University,",MBBS,Not,-,-,-,-
16997 131844,All India,Government Medical,MBBS,Reported,-,-,-
16998 131847,All India,GOVT MEDICAL,MBBS,Not,All India,Government Medical,MBBS
16999 131854,-,-,-,-,All India,Govt Medical College,MBBS
17000 131877,-,-,-,-,All India,Rajah Muthiah Dental,BDS
17001 131902 Deemed/Pa,K.S Hegde Medical,MBBS,Reported,-,-,-,-
17002 131937,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17003 131983,-,-,-,-,All India,REGIONAL DENTAL,BDS
17004 132003,All IndiaNORTH BENGAL,BDS,Not,-,-,-,-
17005 132022,Deemed/Pa,Raja Rajeswari,MBBS,Not,-,-,-
17006 132031,-,-,-,-,Open Seat,"IMS BHU Dental,",BDS
"17007 132085 Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-,-
17008 132106,All India,Government Medical,MBBS,Not,-,-,-
17009 132152,-,-,-,-,All India,Raiganj Government,MBBS
17010 132163,All India,Government,BDS,Not,-,-,-
17011 132173,All India,GOVT.,MBBS,Not,-,-,-
17012 132175,All India,"GMC,",MBBS,Not,-,-,-
17013 132178,All India,GOVERNMENT,MBBS,Not,-,-,-
17014 132298,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17015 132312,"All India Thiruvannamalai MC,",MBBS,Reported,-,-,-,-
17016 132333,Employees ESIC Medical College,MBBS,Not,"Employees ESI-MC&PGIMS&R,",MBBS,SC,SC
17017 132343 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17018 132373,Deemed/Pa,Kalinga Institute of,MBBS,Reported,-,-,-
17019 132374,Open Seat,"IMS BHU Dental,",BDS,Not,-,-,-
17020 132378,-,-,-,-,All India,Government of,MBBS
17021 132414 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17022 132568,-,-,-,-,Deemed/Paid MANAV RACHNA,BDS,Open
17023 132611,All India,Saheed Rendo Majhi,MBBS,Not,All India,THANJAVUR,MBBS
17024 132651,IP,Atal Bihari Vajpayee,MBBS,Reported,-,-,-
"17025 132686 Deemed/Pa JSS Medical College,",MBBS,Not,-,-,-,-,-
17026 132761,"Deemed/Pa JSS Medical College,",MBBS,Not,-,-,-,-
17027 132766,All India Government Medical,MBBS,Not,All India,Government Medical,MBBS,ST
17028 132932 Deemed/Pa,Jawahar Lal Nehru,MBBS,Not,-,-,-,-
17029 132956,Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-
17030 132960,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17031 132980,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17032 132983,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17033 133049,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17034 133095,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
17035 133134,All India,Government,BDS,Not,-,-,-
17036 133157,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17037 133180,Deemed/Pa Bharati Vidyapeeth,MBBS,Reported,-,-,-,-
17038 133210,All India,GOVT. DENTAL,BDS,Not,-,-,-
17039 133214,Deemed/Pa,Jagadguru,MBBS,Reported,-,-,-
17040 133278,Employees,ESIC Medical,MBBS,Reported,-,-,-
17041 133286,Deemed/Pa Rural Medical College,MBBS,Not,"Deemed/Paid JSS Medical College,",MBBS,Open,General
17042 133293,-,-,-,-,Deemed/Paid,Sri Ramachandra,MBBS
17043 133301,All India,Govt Dental College,BDS,Not,-,-,-
17044 133396,All India Government Medical,MBBS,Reported,-,-,-,-
17045 133490,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17046 133513,All India,GOVT. DENTAL,BDS,Not,-,-,-
17047 133587,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17048 133604,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17049 133625,Deemed/Pa Rural Medical College,MBBS,Not,-,-,-,-
17050 133676,Deemed/Pa K.S Hegde Medical,MBBS,Reported,-,-,-,-
17051 133807,All India,GOVT. DENTAL,BDS,Not,-,-,-
17052 133904,Deemed/Pa Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17053 133922,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17054 133955,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17055 134065,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
"17056 134066 Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-,-
17057 134079,Deemed/Pa,SRM Katt. Dental,BDS,Reported,-,-,-
17058 134085,-,-,-,-,All India,GOVT. DENTAL,BDS
17059 134131,-,-,-,-,All India,GOVT. DENTAL,BDS
17060 134204 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17061 134222,-,-,-,-,Deemed/Paid,GITAM Institue of,MBBS
17062 134316,-,-,-,-,All India Government Medical,MBBS,ST
17063 134322 Deemed/Pa,Institute of Medical,MBBS,Reported,-,-,-,-
17064 134423,Deemed/Pa Rural Medical College,MBBS,Not,Deemed/Paid,Jawahar Lal Nehru,MBBS,Open
17065 134426,Open Seat,"IMS BHU Dental,",BDS,Reported,-,-,-
17066 134488,All India,Government Medical,MBBS,Not,All India,"GMC, Manjeri, Kerala",MBBS
17067 134503,All India,"GMC,",MBBS,Not,-,-,-
17068 134549 Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-,-
17069 134551,-,-,-,-,All India,Chandulal,MBBS
17070 134561 Deemed/Pa SBKS Med. Inst. and,MBBS,Not,-,-,-,-,-
17071 134563,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,Open
"17072 134647 Deemed/Pa JSS Medical College,",MBBS,Not,Deemed/Paid K.S Hegde Medical,MBBS,Open,General,23
17073 134655,-,-,-,-,Delhi,Maulana Azad,BDS
17074 134667 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17075 134680,Deemed/Pa,MM Inst. Med. and,MBBS,Reported,-,-,-
17076 134693,Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-
17077 134704,-,-,-,-,Employees Government Medical,MBBS,SC
17078 134761 Deemed/Pa,Amrita Institute of,MBBS,Not,Muslim,Yenepoya Medical,MBBS,Open
17079 134769 Deemed/Pa,K.S Hegde Medical,MBBS,Reported,-,-,-,-
17080 134838,Deemed/Pa K.S Hegde Medical,MBBS,Not,-,-,-,-
17081 134842,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17082 134866,All India REGIONAL DENTAL,BDS,Not,-,-,-,-
17083 134922,Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-
17084 134951,Deemed/Pa,Mahatma Gandi,MBBS,Reported,-,-,-
17085 134966,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17086 134999,All India,GOVT. DENTAL,BDS,Not,-,-,-
17087 135148,All India Rajah Muthiah Dental,BDS,Not,-,-,-,-
17088 135171,-,-,-,-,Deemed/Paid Rural Medical College,MBBS,Open
17089 135173 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17090 135232,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17091 135241,Deemed/Pa,Aarupadai Veedu,MBBS,Not,-,-,-
17092 135261,All India Government Medical,MBBS,Not,-,-,-,-
17093 135270,All India,GOVERNMENT,MBBS,Not,-,-,-
17094 135337 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17095 135363,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17096 135373,-,-,-,-,All India,AGARTALA GOVT.,MBBS
17097 135383 Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-,-
17098,"135405 Deemed/Pa SDU Medical College,",MBBS,Reported,-,-,-,-
17099,135427,Internal -,JIPMER,MBBS,Reported,-,-
17100,135523,All India Government Medical,MBBS,Not,All India,"GMC,",MBBS
17101 135529,All India,Government Medical,MBBS,Not,All India,Government Medical,MBBS
17102 135584,Open Seat,"AIIMS, Nagpur",MBBS,Reported,-,-,-
17103 135615 Deemed/Pa Rural Medical College,MBBS,Not,-,-,-,-,-
17104 135662,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17105 135693,All India Government Medical,MBBS,Not,All India,Kokrajhar Medical,MBBS,ST
17106 135695,-,-,-,-,All India,Government Medical,MBBS
17107 135716 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17108 135744,Deemed/Pa,Bharati Vidyapeeth,BDS,Not,-,-,-
17109 135745,Deemed/Pa,Bharati Vidyapeeth,BDS,Reported,-,-,-
17110 135799,-,-,-,-,All India,GMERS Medical,MBBS
17111 135818,-,-,-,-,All India,Pt. Raghunath Murmu,MBBS
17112 135819,All India,GOVT. DENTAL,BDS,Not,-,-,-
17113 135833 Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-,-
17114 135858,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17115 135876,All India,IRT Perundurai,MBBS,Not,All India,Dhubri Medical,MBBS
17116 135916,All IndiaGovernment Medical,MBBS,Reported,-,-,-,-
17117 135938,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17118 136089,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17119 136091,-,-,-,-,Open Seat,"IMS BHU Dental,",BDS
17120 136144,All India,Government Medical,MBBS,Not,All India Government Medical,MBBS,ST
17121 136155,-,-,-,-,All India Government medical,MBBS,ST
17122 136181,-,-,-,-,Deemed/Paid,Jagadguru,MBBS
17123 136197,-,-,-,-,Deemed/Paid Kalinga Institute of,MBBS,Open
17124 136200 Deemed/Pa,Kalinga Institute of,MBBS,Reported,-,-,-,-
17125 136227,-,-,-,-,All India,GOVT. DENTAL,BDS
17126 136319,-,-,-,-,"Deemed/Paid JSS Medical College,",MBBS,Open
17127 136374,-,-,-,-,All India,GMERS Medical,MBBS
17128 136405,-,-,-,-,All India,THENI GOVT.,MBBS
17129 136406 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17130 136423,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17131 136430,-,-,-,-,All India,GOVERNMENT,MBBS
17132 136448,Open Seat,"AIIMS, Nagpur",MBBS,Reported,-,-,-
17133 136449,All India,Nagaon Medical,MBBS,Not,All India,Govt. Medical,MBBS
17134 136452,-,-,-,-,Muslim,Yenepoya Medical,MBBS
17135 136457 Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-,-
17136 136548,-,-,-,-,Deemed/Paid Rural Medical College,MBBS,Open
17137 136564,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,SC
17138 136604,All India,Government Medical,MBBS,Not,-,-,-
17139 136637,All India,Govt. Sivgangai M. C.,MBBS,Not,All India,AGARTALA GOVT.,MBBS
17140 136661 Deemed/Pa,Sri Ramachandra,BDS,Reported,-,-,-,-
17141 136665,All India,GOA DENTAL,BDS,Not,All India,Prafulla Chandra Sen,MBBS
17142 136692 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17143 136708,All India,NORTH BENGAL,BDS,Not,All India,DR. R. AHMED,BDS
17144 136749,-,-,-,-,Deemed/Paid Bharati Vidyapeeth,BDS,Open
17145 136787,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,OBC
17146 136897 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17147 136904,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17148 136928,-,-,-,-,All India,Government Medical,MBBS
17149 137014,-,-,-,-,Open Seat,"IMS BHU Dental,",BDS
"17150 137015 Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-,-
17151 137055,Deemed/Pa SBKS Med. Inst. and,MBBS,Reported,-,-,-,-
17152 137063,-,-,-,-,Deemed/Paid,Amrita Institute of,MBBS
17153 137126,All India,Govt. Medical College,MBBS,Not,All India,"GMC,",MBBS
17154 137220 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17155 137283,-,-,-,-,Deemed/Paid SRI LALITHAMBIGAI,MBBS,Open
17156 137291 Deemed/Pa,Amrita Institute of,MBBS,Reported,-,-,-,-
17157 137314,Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-
17158 137317,Deemed/Pa Krishna Inst. of Med.,MBBS,Reported,-,-,-,-
17159 137319,All India Govt. Medical College,MBBS,Reported,All India,Government Medical,MBBS,ST
17160 137357,-,-,-,-,IP University ESIC Dental College,BDS,SC
17161 137367 Deemed/Pa,Amrita School of,MBBS,Reported,-,-,-,-
17162 137374,"Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-
17163 137391,Deemed/Pa Dr. DY Patil Medical,MBBS,Not,-,-,-,-
17164 137411,-,-,-,-,All India,Burdwan Dental,BDS
"17165 137472 Deemed/Pa SRM Dental College,",BDS,Not,-,-,-,-,-
17166 137486,All India,Government medical,MBBS,Not,All India,THANJAVUR,MBBS
17167 137582 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17168 137623,-,-,-,-,Deemed/Paid,KLE VK Inst. of,BDS
17169 137626,All India,GOVT. DENTAL,BDS,Not,-,-,-
17170 137684,All India,GOVT. DENTAL,BDS,Not,-,-,-
17171 137800,-,-,-,-,"Deemed/Paid JSS Medical College,",MBBS,Open
17172 137873,All India Saheed Rendo Majhi,MBBS,Not,-,-,-,-
17173 137888,Deemed/Pa Jawahar Lal Nehru,MBBS,Not,Deemed/Paid,Kalinga Institute of,MBBS,Open
"17174 137907 Deemed/Pa SRM Dental College,",BDS,Reported,-,-,-,-,-
17175 137922,All India,Government medical,MBBS,Reported,-,-,-
17176 138005,-,-,-,-,Deemed/Paid,Institute of Medical,MBBS
17177 138017 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17178 138029,Deemed/Pa Institute of Medical,MBBS,Reported,-,-,-,-
17179 138041,-,-,-,-,All India,Government Dental,BDS
17180 138064,All India,GOVT. DENTAL,BDS,Not,-,-,-
17181 138090,All India,"ESIC Dental College,",BDS,Not,All India,"GMC, Manjeri, Kerala",MBBS
"17182 138099 Deemed/Pa JSS Medical College,",MBBS,Reported,-,-,-,-,-
17183 138118,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17184 138155,All India,GOVT. DENTAL,BDS,Not,-,-,-
17185 138184,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17186 138191,-,-,-,-,All India,Rajah Muthiah,MBBS
17187 138243,-,-,-,-,All India,NAIR HOSP DENTAL,BDS
17188 138253,All India,Jawaharlal Nehru,BDS,Not,-,-,-
17189 138310,-,-,-,-,Open Seat,JIPMER,MBBS
17190 138315,-,-,-,-,Deemed/Paid,Institute of Medical,MBBS
17191 138335 Deemed/Pa,Jawahar Lal Nehru,MBBS,Reported,-,-,-,-
17192 138350,Deemed/Pa,Sri Ramachandra,MBBS,Reported,-,-,-
17193 138407,Deemed/Pa K.S Hegde Medical,MBBS,Reported,-,-,-,-
17194 138489,Deemed/Pa Rural Medical College,MBBS,Not,Deemed/Paid Bharati Vidyapeeth,MBBS,Open,General
17195 138510 Deemed/Pa,Kalinga Institute of,MBBS,Reported,-,-,-,-
17196 138530,All India,Govt. Pudukkottai,MBBS,Reported,All India,GOVT. MOHAN,MBBS
17197 138549,-,-,-,-,All India,Government Medical,MBBS
17198 138564,-,-,-,-,B.Sc Nursing College of Nursing,B.Sc. Nursing,OBC
17199 138594,-,-,-,-,"All India Govt Medical College,",MBBS,ST
17200 138627 Deemed/Pa,K.S Hegde Medical,MBBS,Reported,-,-,-,-
17201 138628,Deemed/Pa K.S Hegde Medical,MBBS,Not,"Deemed/Paid JSS Medical College,",MBBS,Open,OBC
17202 138629,-,-,-,-,All India,GOVT DENTAL,BDS
17203 138675,All India REGIONAL DENTAL,BDS,Not,-,-,-,-
17204 138681,"Deemed/Pa JSS Medical College,",MBBS,Not,-,-,-,-
17205 138712,Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-
17206 138725,-,-,-,-,"Deemed/Paid JSS Medical College,",MBBS,Open
17207 138829 Deemed/Pa Rural Medical College,MBBS,Reported,-,-,-,-,-
17208 138858,All India Government Medical,MBBS,Not,-,-,-,-
