SNo,Rank,Allotted Quota,Institute,Course,Allotted Category,Candidate Category,Remarks
10236,23413,-,-,-,-,All India,S.C.B. MEDICAL
10237,23423,All India,JAWAHAR LAL,MBBS,Not,-,-
10238,23428,Employees,"ESI-MC&PGIMS&R,",MBBS,Reported,-,-
10239,23431,All India,RAJENDRA INST.,MBBS,Reported,-,-
10240,23433,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
10241,23435,All India,GOVT. COLLEGE OF,BDS,Not,-,-
10242,23441,-,-,-,-,All India,ESIC Dental College
10243,23445,Aligarh,Dr. Ziauddin Ahmed,BDS,Reported,Open Seat,Dr. Ziauddin Ahmed
10244,23461,Deemed/Pa,SYMBIOSIS,MBBS,Not,-,-
10245,23469,All India,NORTH BENGAL,BDS,Not,-,-
10246,23475,All India,GOVT. DENTAL,BDS,Reported,-,-
10247,23503,Muslim,Hamdard Inst. of,MBBS,Not,Muslim,Hamdard Inst. of
10248,23505,All India,GOVT. DENTAL,BDS,Reported,-,-
10249,23511,-,-,-,-,All India,GOVT. DENTAL
10250,23518,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10251,23533,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
10252,23548,-,-,-,-,All India,ESIC Dental College
10253,23553,-,-,-,-,All India,S.C.B. MEDICAL
10254,23556,All India,Government Dental,BDS,Not,-,-
10255,23560,Open Seat,AIIMS Rajkot,MBBS,Reported,Open Seat,AIIMS Bathinda
10256,23565,All India,DR. R. AHMED,BDS,Not,-,-
10257,23573,-,-,-,-,All India,GOVT DENTAL
10258,23595,-,-,-,-,Delhi,Maulana Azad
10259,23601,All India,LOKMANYA TILAK,MBBS,Not,-,-
10260,23611,All India,GOVT. DENTAL,BDS,Not,-,-
10261,23615,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10262,23619,"All India MEDICAL COLLEGE,",MBBS,Reported,All India,DR.S.N. MEDICAL,MBBS
10263,23642,Open Seat,"AIIMS, Bhubaneswar",MBBS,Reported,-,-
10264,23643,Open Seat,AIIMS Mangalagiri,MBBS,Reported,-,-
10265,23650,-,-,-,-,Deemed/Paid,Hamdard Inst. of
10266,23664,All India,SARDAR PATEL,MBBS,Not,-,-
10267,23691,Employees,ESIC Medical,MBBS,Reported,-,-
10268,23701,All India,GOVT. DENTAL,BDS,Not,-,-
10269,23726,Delhi NCR Atal Bihari Vajpayee,MBBS,Reported,-,-,-
10270,23728,All India,GOVT. DENTAL,BDS,Not,-,-
10271,23763,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10272,23773,All India,JAWAHAR LAL,MBBS,Not,Open Seat,AIIMS Bathinda
10273,23785,All India REGIONAL DENTAL,BDS,Not,Open Seat,Dr. Ziauddin Ahmed,BDS
10274,23790,-,-,-,-,All India,FACULTY OF DEN
10275,23798,Muslim,Yenepoya Medical,MBBS,Reported,-,-
10276,23801,Deemed/Pa,Hamdard Inst. of,MBBS,Not,-,-
10277,23817,"Employees ESIC PGIMSR, Joka,",MBBS,Reported,-,-,-
10278,23823,-,-,-,-,All India,GOVT DEN COLL
10279,23827,All India,KURNOOL MEDICAL,MBBS,Reported,-,-
10280,23838,All India,GOVT DENTAL,BDS,Not,-,-
10281,23873,Delhi,Maulana Azad,MBBS,Reported,-,-
10282,23888,All India,GOVT. COLLEGE OF,BDS,Not,All India,NAIR HOSP DENTAL
10283,23900,-,-,-,-,All India,Burdwan Dental
10284,23913,Delhi,Maulana Azad,BDS,Not,-,-
10285,23920,All India,GOVT. DENTAL,BDS,Not,All India,GOVT. DENTAL
10286,23924,All India,GOVT. DC &,BDS,Not,"Jamia Muslim Faculty of Dentistry,",BDS
10287,23931,-,-,-,-,All India,"GDC,PT.BDS"
10288,23933,All India,Jawaharlal Nehru,BDS,Not,-,-
10289,23935,All India,Government Dental,BDS,Reported,-,-
10290,23941,IP,ESIC Dental College,BDS,Not,-,-
10291,23948,All India Rajah Muthiah Dental,BDS,Not,-,-,-
10292,23953,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,-,-
10293,23955,All India,DR. R. AHMED,BDS,Reported,Open Seat,"IMS BHU Dental,"
10294,23969,-,-,-,-,Open Seat,Dr. Ziauddin Ahmed
10295,23976,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10296,23977,All India,Dr Ram Manohar,MBBS,Not,-,-
10297,24002,Delhi,Maulana Azad,MBBS,Reported,-,-
10298,24009,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10299,24015,-,-,-,-,All India,Jawaharlal Nehru
10300,24041,All India Government Dental,BDS,Not,-,-,-
10301,24050,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
10302,24054,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10303,24058,All India,GOVT. DC &,BDS,Not,-,-
10304,24070,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10305,24085,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10306,24099,All India,Government Dental,BDS,Not,-,-
10307,24103,Internal -,JIPMER,MBBS,Reported,-,-
10308,24115,All India Rajah Muthiah Dental,BDS,Not,-,-,-
10309,24119,All India,GOVT. DENTAL,BDS,Not,-,-
10310,24127,All India,GOVT. DC &,BDS,Not,-,-
10311,24132,All India NILRATAN SIRKAR,MBBS,Not,-,-,-
10312,24139,All India,GOVT. DENTAL,BDS,Not,All India,DR. R. AHMED
10313,24144,Open Seat,"AIIMS, Patna",MBBS,Not,Open Seat,"AIIMS, Patna"
10314,24158,Delhi,Maulana Azad,MBBS,Reported,-,-
10315,24161,-,-,-,-,All India,"ESIC Dental College,"
10316,24182,Employees Govt. Medical College,MBBS,Reported,-,-,-
10317,24201,All India,GOVT. DENTAL,BDS,Not,All India,PATNA DENTAL
10318,24213,Delhi,Maulana Azad,MBBS,Reported,-,-
10319,24226,All India,NORTH BENGAL,BDS,Not,Open Seat,"IMS BHU Dental,"
10320,24273,All India,Government Dental,BDS,Not,-,-
10321,24274,All India,JAWAHAR LAL,MBBS,Not,-,-
10322,24286,All India,RUHS College of,MBBS,Not,-,-
10323,24291,-,-,-,-,All India,Rajah Muthiah Dental
10324,24293,All India,GOVT. DENTAL,BDS,Not,-,-
10325,24305,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
10326,24313,-,-,-,-,All India,GOVT. DENTAL
10327,24314,Open Seat,"AIIMS, Bibi Nagar,",MBBS,Reported,-,-
10328,24321,IP,ESIC Dental College,BDS,Not,-,-
10329,24338,Open Seat,"AIIMS, Madurai",MBBS,Not,-,-
10330,24357,-,-,-,-,All India TAMILNADU GOVT,BDS
10331,24365,Deemed/Pa,Kasturba Medical,MBBS,Not,Deemed/Paid,Kasturba Medical
10332,24367,All India,DR. R. AHMED,BDS,Not,All India,Burdwan Dental
10333,24372,-,-,-,-,Open Seat,"IMS BHU Dental,"
10334,24400,Open Seat,AIIMS Bilaspur,MBBS,Reported,-,-
10335,24423,All India,GOVT. DENTAL,BDS,Not,-,-
10336,24431,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10337,24446,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10338,24448,All India,GOVT. DENTAL,BDS,Not,All India,PB. GOVT. DENTAL
10339,24449,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10340,24457,All India GOVT. COLLEGE OF,BDS,Not,-,-,-
10341,24461,Employees,ESIC Medical,MBBS,Reported,-,-
10342,24462,-,-,-,-,Open Seat,Dr. Ziauddin Ahmed
10343,24463,All India,DR. R. AHMED,BDS,Not,Open Seat,Dr. Ziauddin Ahmed
10344,24474,All India,GOVT. DENTAL,BDS,Reported,-,-
10345,24478,All India,GOVT. DENTAL,BDS,Not,-,-
10346,24489,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10347,24494,All India,GOVT. DENTAL,BDS,Not,-,-
10348,24507,All India,"ESIC Dental College,",BDS,Not,"Jamia Muslim Faculty of Dentistry,",BDS
10349,24531,All India,Rajah Muthiah Dental,BDS,Not,All India,DR. R. AHMED
10350,24548,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10351,24550,All India,GOA DENTAL,BDS,Not,-,-
10352,24551,Delhi,Maulana Azad,MBBS,Reported,-,-
10353,24554,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10354,24558,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10355,24561,Internal -,JIPMER,MBBS,Reported,-,-
10356,24569,-,-,-,-,IP University,ESIC Dental College
10357,24572,All India,Jawaharlal Nehru,BDS,Not,-,-
10358,24581,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10359,24595,IP,ESIC Dental College,BDS,Reported,All India,NAIR HOSP DENTAL
10360,24599,All India,GOA DENTAL,BDS,Not,-,-
10361,24605,All India,R.N.T. MEDICAL,MBBS,Reported,-,-
10362,24626,Deemed/Pa,Hamdard Inst. of,MBBS,Not,-,-
10363,24629,"Open Seat AIIMS, Bhubaneswar",MBBS,Not,Open Seat,"AIIMS-Bhopal,",MBBS
10364,24631,All India,GOVT. DENTAL,BDS,Not,-,-
10365,24636,All India,Government Dental,BDS,Not,All India,DR. R. AHMED
10366,24663,-,-,-,-,Open Seat,"IMS BHU Dental,"
10367,24686,-,-,-,-,All India,SARDAR PATEL
10368,24710,"Employees ESI-MC&PGIMS&R,",MBBS,Reported,Employees,Government Medical,MBBS
10369,24741,-,-,-,-,All India,"GDC,PT.BDS"
10370,24765,-,-,-,-,All India,DR. R. AHMED
10371,24767,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10372,24779,-,-,-,-,All India,NAIR HOSP DENTAL
10373,24780,All India,GOVT. DENTAL,BDS,Not,-,-
10374,24781,Delhi,Maulana Azad,MBBS,Reported,-,-
10375,24798,All India,GOVT. DENTAL,BDS,Not,All India,PB. GOVT. DENTAL
10376,24801,-,-,-,-,Delhi,Maulana Azad
10377,24802,All India,Government Dental,BDS,Not,-,-
10378,24806,-,-,-,-,All India,TAMILNADU GOVT
10379,24808,All India,GOVT. DENTAL,BDS,Not,-,-
10380,24813,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10381,24818,All India,GOVT. DENTAL,BDS,Not,-,-
10382,24820,Delhi NCR University College of,MBBS,Reported,-,-,-
10383,24853,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
10384,24858,IP,ESIC Dental College,BDS,Reported,-,-
10385,24860,-,-,-,-,Delhi,Maulana Azad
10386,24907,All India,GOVT. DENTAL,BDS,Not,-,-
10387,24915,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
10388,24917,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,-,-
10389,24930,Deemed/Pa,Kasturba Medical,MBBS,Not,Delhi NCR,Maulana Azad
10390,24932,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10391,24939,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10392,24949,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10393,24956,-,-,-,-,All India,GOVT. COLLEGE OF
10394,24957,IP,ESIC Dental College,BDS,Not,-,-
10395,24964,All India,GOVT. DENTAL,BDS,Not,Open Seat,"IMS BHU Dental,"
10396,24968,All India,GOVT. DENTAL,BDS,Not,-,-
10397,24972,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10398,24976,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10399,24977,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10400,24991,-,-,-,-,All India,GOVT. DENTAL
10401,25000,All India,JAWAHAR LAL,MBBS,Not,-,-
10402,25011,-,-,-,-,All India,"Dental Institue, RIMS,"
10403,25015,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
10404,25020,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10405,25032,IP,ESIC Dental College,BDS,Not,-,-
10406,25037,-,-,-,-,Open Seat,"IMS BHU Dental,"
10407,25047,All India,GOVT. DENTAL,BDS,Not,All India,"ESIC Dental College,"
10408,25057,All India,Dr Ram Manohar,MBBS,Not,-,-
10409,25076,Aligarh,Dr. Ziauddin Ahmed,BDS,Reported,-,-
10410,25080,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
10411,25081,Open Seat,"AIIMS, Bhubaneswar",MBBS,Not,-,-
10412,25084,Open Seat,AIIMS Mangalagiri,MBBS,Reported,-,-
10413,25104,-,-,-,-,All India,GOVT. DENTAL
10414,25113,All India,JAWAHAR LAL,MBBS,Not,Open Seat,"AIIMS, Rai Bareli"
10415,25119,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10416,25121,-,-,-,-,Open Seat,"IMS BHU Dental,"
10417,25126,All India,GOVT. DENTAL,BDS,Not,All India,Burdwan Dental
10418,25134,All India,Government Dental,BDS,Not,-,-
10419,25141,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10420,25146,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
10421,25165,All India,Government Dental,BDS,Not,All India,TAMILNADU GOVT
10422,25178,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
10423,25179,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10424,25204,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10425,25209,Employees Government Medical,MBBS,Reported,-,-,-
10426,25210,-,-,-,-,All India,"GDC,PT.BDS"
10427,25235,All India,BANKURA,MBBS,Reported,-,-
10428,25242,All India,R.N.T. MEDICAL,MBBS,Not,-,-
10429,25247,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10430,25251,All India,Government Dental,BDS,Not,All India,"Dental Institue, RIMS,"
10431,25285,All India,GOVT. DENTAL,BDS,Not,-,-
10432,25287,IP,ESIC Dental College,BDS,Not,All India,Rajah Muthiah Dental
10433,25304,Open Seat,"AIIMS, Bhubaneswar",MBBS,Seat,-,-
10434,25324,Open Seat,AIIMS Rajkot,MBBS,Not,-,-
10435,25344,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10436,25346,Employees,Employees State,MBBS,Reported,-,-
10437,25349,-,-,-,-,All India,Jawaharlal Nehru
10438,25357,All India,GOVT. DC &,BDS,Not,All India,"DC, RIMS, Imphal"
10439,25358,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10440,25386,Deemed/Pa,SYMBIOSIS,MBBS,Not,Deemed/Paid,Kasturba Medical
10441,25389,All India,GOVT. DENTAL,BDS,Not,-,-
10442,25391,Deemed/Pa,Kasturba Medical,MBBS,Not,-,-
10443,25426,Aligarh,Dr. Ziauddin Ahmed,BDS,Reported,-,-
10444,25439,-,-,-,-,All India,"GDC,PT.BDS"
10445,25444,All India,NILRATAN SIRKAR,MBBS,Not,-,-
10446,25460,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10447,25464,All India,Government Dental,BDS,Not,-,-
10448,25465,All India,Rajah Muthiah Dental,BDS,Not,-,-
10449,25473,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10450,25481,All India,Government Dental,BDS,Not,All India,GOVT. DENTAL
10451,25499,-,-,-,-,Deemed/Paid,Kasturba Medical
10452,25510,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10453,25523,All India,GOVT. DENTAL,BDS,Not,-,-
10454,25531,All India,GOVT. KILPAUK,MBBS,Not,-,-
10455,25534,IP,ESIC Dental College,BDS,Reported,-,-
10456,25537,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10457,25558,All India,GOVT. DC &,BDS,Not,-,-
10458,25565,All India,NORTH BENGAL,BDS,Not,-,-
10459,25600,All India,M.G.D.C. &,BDS,Not,All India,"DC, RIMS, Imphal"
10460,25601,B.Sc,College of Nursing,B.Sc. Nursing,Not,All India,NORTH BENGAL
10461,25613,Aligarh,Dr. Ziauddin Ahmed,BDS,Reported,-,-
10462,25618,All India,ESIC Medical,MBBS,Reported,-,-
10463,25622,Deemed/Pa,Hamdard Inst. of,MBBS,Not,-,-
10464,25626,All India,GOVT. DENTAL,BDS,Not,-,-
10465,25632,-,-,-,-,All India,GOVT. COLLEGE OF
10466,25633,Delhi,Lady Hardinge,MBBS,Reported,-,-
10467,25646,All India,GOVT. DC &,BDS,Not,Open Seat,"Faculty of Dentistry,"
10468,25658,All India,REGIONAL DENTAL,BDS,Not,-,-
10469,25665,All India,GRANT MEDICAL,MBBS,Not,All India,INDIRA GANDHI
10470,25677,-,-,-,-,Open Seat,"IMS BHU Dental,"
10471,25681,All India,RUHS College of,MBBS,Not,All India,S.M.S. MEDICAL
10472,25693,-,-,-,-,Deemed/Paid,SYMBIOSIS
10473,25701,-,-,-,-,Open Seat,"IMS BHU Dental,"
10474,25705,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10475,25708,IP,ESIC Dental College,BDS,Not,All India,GOVT. D.C. &
10476,25714,Delhi,Maulana Azad,MBBS,Reported,-,-
10477,25738,IP,ESIC Dental College,BDS,Not,IP University,ESIC Dental College
10478,25739,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10479,25743,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
10480,25770,Employees Govt. Medical College,MBBS,Reported,-,-,-
10481,25777,-,-,-,-,Open Seat,"IMS BHU Dental,"
10482,25798,All India,Government Dental,BDS,Not,Open Seat,"Faculty of Dentistry,"
10483,25806,-,-,-,-,All India,Rajah Muthiah Dental
10484,25813,Employees Government Medical,MBBS,Reported,-,-,-
10485,25826,-,-,-,-,Deemed/Paid,SYMBIOSIS
10486,25828,Employees Government Medical,MBBS,Reported,-,-,-
10487,25833,All India,R.N.T. MEDICAL,MBBS,Not,All India,RUHS College of
10488,25835,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10489,25845,-,-,-,-,All India,Rajah Muthiah Dental
10490,25846,All India,GOVT. DENTAL,BDS,Not,-,-
10491,25850,All India,GOVT. KILPAUK,MBBS,Not,-,-
10492,25853,All India,GOVT. DENTAL,BDS,Not,-,-
10493,25854,-,-,-,-,All India,"GDC,PT.BDS"
10494,25855,All IndiaSHIMOGA INST. OF,MBBS,Reported,-,-,-
10495,25858,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10496,25875,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
10497,25878,All India,Indira Gandhi Institute,MBBS,Reported,-,-
10498,25879,-,-,-,-,Open Seat,"IMS BHU Dental,"
10499,25883,All India,TOPIWALA,MBBS,Not,-,-
10500,25900,Open Seat JIPMER KARAIKAL,MBBS,Seat,-,-,-
10501,25901,Open Seat,AIIMS Mangalagiri,MBBS,Not,-,-
10502,25905,IP,ESIC Dental College,BDS,Reported,-,-
10503,25913,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10504,25922,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10505,25937,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10506,25938,Open Seat,AIIMS Mangalagiri,MBBS,Reported,-,-
10507,25944,IP,ESIC Dental College,BDS,Not,-,-
10508,25959,Employees Govt. Medical College,MBBS,Reported,-,-,-
10509,25967,All India,Government Dental,BDS,Not,Open Seat,"Faculty of Dentistry,"
10510,25986,-,-,-,-,All India,NAIR HOSP DENTAL
10511,26047,Employees Government Medical,MBBS,Reported,-,-,-
10512,26051,All India,GOVT DENTAL,BDS,Not,-,-
10513,26064,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10514,26066,Open Seat,"AIIMS, Rai Bareli",MBBS,Not,-,-
10515,26085,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10516,26100,All India,MAHARAJA K.C.,MBBS,Not,-,-
10517,26102,-,-,-,-,All India,GOVT. D.C. &
10518,26107,Internal -,JIPMER,MBBS,Reported,-,-
10519,26138,Deemed/Pa,Hamdard Inst. of,MBBS,Reported,-,-
10520,26154,-,-,-,-,Open Seat,"IMS BHU Dental,"
10521,26155,All India,Government Dental,BDS,Not,-,-
10522,26158,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,-,-
10523,26180,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10524,26181,Employees,Employees State,MBBS,Reported,-,-
10525,26182,All India,GOVT DENTAL,BDS,Not,-,-
10526,26184,-,-,-,-,All India,"GDC,PT.BDS"
10527,26188,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10528,26199,All India,MADURAI MEDICAL,MBBS,Not,-,-
10529,26212,All India,GOVT. DC &,BDS,Not,-,-
10530,26216,All India,GOVT. DENTAL,BDS,Not,-,-
10531,26229,-,-,-,-,All India,Rajah Muthiah Dental
10532,26234,All India,GOVT. DENTAL,BDS,Not,-,-
10533,26245,Delhi,Maulana Azad,MBBS,Reported,-,-
10534,26258,-,-,-,-,All India,Burdwan Dental
10535,26302,-,-,-,-,All India,Government Dental
10536,26307,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10537,26308,All India,GOVT. DENTAL,BDS,Not,-,-
10538,26327,-,-,-,-,All India,GOVT. DENTAL
10539,26349,All India,GOVT. DENTAL,BDS,Not,Open Seat,"IMS BHU Dental,"
10540,26353,Open Seat,"AIIMS, Bibi Nagar,",MBBS,Reported,-,-
10541,26355,IP,Vardhman Mahavir,MBBS,Reported,-,-
10542,26361,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10543,26362,All India,R.N.T. MEDICAL,MBBS,Not,All India,SARDAR PATEL
10544,26385,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10545,26396,Open Seat,"AIIMS, Rishikesh",MBBS,Reported,All India,S.M.S. MEDICAL
10546,26407,-,-,-,-,Open Seat,"IMS BHU Dental,"
10547,26410,-,-,-,-,All India,Jawaharlal Nehru
10548,26438,-,-,-,-,Jamia Muslim,Faculty
10549,26468,-,-,-,-,Open Seat,"IMS BHU Dental,"
10550,26472,IP,ESIC Dental College,BDS,Seat,IP University ESIC Dental College,BDS
10551,26492,-,-,-,-,Open Seat,"IMS BHU Dental,"
10552,26501,-,-,-,-,All India,NAIR HOSP DENTAL
10553,26518,All India,PATNA MEDICAL,MBBS,Reported,-,-
10554,26530,All India,TOPIWALA,MBBS,Not,-,-
10555,26534,All India Rajah Muthiah Dental,BDS,Not,-,-,-
10556,26540,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10557,26544,-,-,-,-,Open Seat,"IMS BHU Dental,"
10558,26550,-,-,-,-,Open Seat,"IMS BHU Dental,"
10559,26559,All India,Rajah Muthiah Dental,BDS,Not,All India,DR. R. AHMED
10560,26560,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10561,26574,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10562,26577,All India,TOPIWALA,MBBS,Not,-,-
10563,26603,-,-,-,-,All India,GOVT. D.C. &
10564,26613,All India,GOVT. MEDICAL,MBBS,Not,-,-
10565,26619,-,-,-,-,Deemed/Paid,Hamdard Inst. of
10566,26626,Open Seat,"AIIMS, Rai Bareli",MBBS,Reported,Open Seat,"AIIMS, Gorakhpur"
10567,26627,-,-,-,-,All India,NAIR HOSP DENTAL
10568,26632,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10569,26641,All India Rajah Muthiah Dental,BDS,Not,-,-,-
10570,26646,All India,GOVT.MEDICAL,MBBS,Not,All India,RUHS College of
10571,26656,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10572,26680,-,-,-,-,All India,"GDC,PT.BDS"
10573,26682,IP,Vardhman Mahavir,MBBS,Reported,-,-
10574,26684,Open Seat,"AIIMS, Rishikesh",MBBS,Not,-,-
10575,26701,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10576,26725,Open Seat,"AIIMS, Gorakhpur",MBBS,Not,-,-
10577,26735,Open Seat,AIIMS Mangalagiri,MBBS,Reported,-,-
10578,26741,-,-,-,-,All India,TAMILNADU GOVT
10579,26749,IP,ESIC Dental College,BDS,Reported,-,-
10580,26753,Aligarh,Dr. Ziauddin Ahmed,BDS,Reported,-,-
10581,26769,All India,Rajah Muthiah Dental,BDS,Not,-,-
10582,26788,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10583,26795,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10584,26798,All India,Government Dental,BDS,Not,-,-
10585,26820,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10586,26844,-,-,-,-,All India,"Dental Institue, RIMS,"
10587,26882,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10588,26885,Muslim,Hamdard Inst. of,MBBS,Reported,-,-
10589,26898,-,-,-,-,All India,Government Dental
10590,26922,IP,ESIC Dental College,BDS,Not,-,-
10591,26934,Employees Government Medical,MBBS,Reported,-,-,-
10592,26939,-,-,-,-,All India,ESIC Dental College
10593,26947,B.Sc,College of Nursing,B.Sc. Nursing,Not,All India,GOVT. DENTAL
10594,26950,Deemed/Pa,SYMBIOSIS,MBBS,Not,-,-
10595,26952,Open Seat,AIIMS Rajkot,MBBS,Not,-,-
10596,26957,Open Seat,JIPMER KARAIKAL,MBBS,Not,-,-
10597,26966,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10598,26967,Delhi,University College of,MBBS,Reported,-,-
10599,26978,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10600,26981,Employees,Government Medical,MBBS,Reported,-,-
10601,26992,All India,MYSORE MED.&,MBBS,Reported,-,-
10602,26994,-,-,-,-,All India,RUHS College of
10603,27010,All India,NILRATAN SIRKAR,MBBS,Not,-,-
10604,27012,IP,ESIC Dental College,BDS,Reported,Open Seat,"Faculty of Dentistry,"
10605,27018,Open Seat,JIPMER KARAIKAL,MBBS,Not,-,-
10606,27019,-,-,-,-,Open Seat,"Faculty of Dentistry,"
10607,27025,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10608,27038,-,-,-,-,All India,GOVT. COLLEGE OF
10609,27045,-,-,-,-,"Jamia Muslim Faculty of Dentistry,",BDS
10610,27054,-,-,-,-,All India,DR. R. AHMED
10611,27062,Open Seat,JIPMER KARAIKAL,MBBS,Not,-,-
10612,27072,Open Seat,INST.OF,MBBS,Reported,-,-
10613,27074,B.Sc,College of Nursing,B.Sc. Nursing,Not,-,-
10614,27081,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10615,27092,B.Sc,College of Nursing,B.Sc. Nursing,Not,All India,GOVT. DENTAL
10616,27130,"Open Seat AIIMS, Bhubaneswar",MBBS,Reported,-,-,-
10617,27135,-,-,-,-,All India,GOA DENTAL
10618,27150,All India,GOVT. DENTAL,BDS,Not,-,-
10619,27151,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10620,27157,-,-,-,-,All India,REGIONAL DENTAL
10621,27168,Open Seat,"AIIMS, Deogarh",MBBS,Reported,-,-
10622,27190,Open Seat,"AIIMS, Kalyani",MBBS,Reported,-,-
10623,27201,Open Seat,"AIIMS, Rishikesh",MBBS,Not,All India,RUHS College of
10624,27207,Open Seat,"AIIMS, Rishikesh",MBBS,Not,Open Seat,"AIIMS, Rishikesh"
10625,27225,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
10626,27233,All India,NORTH BENGAL,MBBS,Reported,-,-
10627,27259,-,-,-,-,All India,DR. R. AHMED
10628,27268,Deemed/Pa,SYMBIOSIS,MBBS,Reported,-,-
10629,27270,-,-,-,-,All India,GOVT. DENTAL
10630,27274,B.Sc,College of Nursing,B.Sc. Nursing,Not,All India,DR. R. AHMED
10631,27279,Employees,ESIC Medical,MBBS,Reported,-,-
10632,27314,Deemed/Pa,Kasturba Medical,MBBS,Reported,-,-
10633,27331,-,-,-,-,All India,DR. R. AHMED
10634,27332,B.Sc,College of Nursing,B.Sc. Nursing,Reported,-,-
