institute_type,institute_short,program_name,category,quota,pool,round_no,program_duration,degree_short,year,opening_rank,closing_rank,closing_rank_avg,closing_rank_std,latest_recorded_year
NIT,NIT-Jaipur,Mechanical Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,1658.0,1658.0,1658.0,0.0,2020
IIT,IIT-Kanpur,Materials Science and Engineering,OBC-NCL,AI,Female-Only,7,4 Years,B.Tech,2018,4718.0,5873.0,5873.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Engineering Physics,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,2841.0,3200.0,3200.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Mathematics and Computing,OBC-NCL,AI,Female-Only,7,5 Years,Int M.Tech,2018,3268.0,3268.0,3268.0,0.0,2018
IIT,IIT-Tirupati,Mechanical Engineering,OBC-NCL,AI,Female-Only,7,4 Years,B.Tech,2018,4501.0,4651.0,4651.0,0.0,2018
IIT,IIT-Hyderabad,Electrical Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,527.0,612.0,612.0,0.0,2018
IIT,IIT-Bhubaneswar,Mechanical Engineering and M. Tech. in Thermal Science & Engineering,SC,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,257.0,257.0,257.0,0.0,2018
NIT,NIT-Goa,Civil Engineering,OBC-NCL,GO,Gender-Neutral,6,4 Years,B.Tech,2020,90013.0,130966.0,130966.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Mechanical Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,21512.0,21512.0,21512.0,0.0,2020
NIT,NIT-Rourkela,Civil Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,12735.0,17521.0,17521.0,0.0,2020
NIT,NIT-Meghalaya,Electrical and Electronics Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,42683.0,42683.0,42683.0,0.0,2020
NIT,NIT-Rourkela,Electrical Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,1103.0,1860.0,1860.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Electronics and Communication Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,794.0,869.0,869.0,0.0,2020
NIT,NIT-Raipur,Bio Technology,ST,OS,Female-Only,6,4 Years,B.Tech,2020,5416.0,5416.0,5416.0,0.0,2020
IIT,IIT-Kanpur,Mathematics and Scientific Computing,OBC-NCL,AI,Gender-Neutral,7,4 Years,BSc,2018,251.0,541.0,541.0,0.0,2018
IIT,IIT-Madras,Naval Architecture and Ocean Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1815.0,2606.0,2606.0,0.0,2018
IIT,IIT-Bombay,Mechanical Engineering and M.Tech. in Computer Integrated Manufacturing,SC,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,481.0,481.0,481.0,0.0,2018
IIT,IIT-Kharagpur,Electrical Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,197.0,220.0,220.0,0.0,2018
IIT,IIT-Jammu,Electrical Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,2796.0,2796.0,2796.0,0.0,2018
NIT,NIT-Tiruchirappalli,Architecture,OBC-NCL,OS,Female-Only,6,5 Years,B.Arch,2020,164.0,164.0,164.0,0.0,2020
NIT,NIT-Rourkela,Ceramic Engineering and M.Tech Industrial Ceramic,SC,OS,Gender-Neutral,6,5 Years,Btech + M.Tech (IDD),2020,7117.0,7117.0,7117.0,0.0,2020
NIT,NIT-Rourkela,Chemistry,SC,OS,Gender-Neutral,6,5 Years,Int Msc.,2020,7569.0,8583.0,8583.0,0.0,2020
NIT,NIT-Srinagar,Computer Science and Engineering,SC,JK,Gender-Neutral,6,4 Years,B.Tech,2020,3545.0,8951.0,8951.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Information Technology,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,234.0,415.0,415.0,0.0,2020
IIT,IIT-Delhi,Chemical Engineering,ST,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,533.0,533.0,533.0,0.0,2020
IIT,IIT-Madras,Engineering Physics,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,935.0,946.0,946.0,0.0,2020
IIT,IIT-Gandhinagar,Mechanical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,692.0,734.0,734.0,0.0,2020
IIT,IIT-Patna,Computer Science and Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,862.0,862.0,862.0,0.0,2020
NIT,NIT-Jaipur,Chemical Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,1985.0,1985.0,1985.0,0.0,2020
NIT,NIT-Allahabad,Computer Science and Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,1430.0,1430.0,1430.0,0.0,2020
IIT,IIT-Bombay,Chemical Engineering,OBC-NCL,AI,Female-Only,7,4 Years,B.Tech,2018,600.0,2598.0,2598.0,0.0,2018
IIT,IIT-Kharagpur,Exploration Geophysics,SC,AI,Gender-Neutral,7,5 Years,Int MSc.,2018,1753.0,2291.0,2291.0,0.0,2018
IIT,IIT-Mandi,Mechanical Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1137.0,1494.0,1494.0,0.0,2018
IIT,IIT-Jammu,Civil Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,2642.0,2642.0,2642.0,0.0,2018
NIT,NIT-Hamirpur,Computer Science and Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,4845.0,25949.0,25949.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Computer Science and Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,15574.0,15574.0,15574.0,0.0,2020
NIT,NIT-Jamshedpur,Electrical Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,11953.0,13329.0,13329.0,0.0,2020
NIT,NIT-Manipur,Mechanical Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,21137.0,21137.0,21137.0,0.0,2020
NIT,NIT-Hamirpur,Chemical Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,4523.0,6633.0,6633.0,0.0,2020
NIT,NIT-Manipur,Electrical Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,5775.0,5775.0,5775.0,0.0,2020
NIT,NIT-Rourkela,Mechanical Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,3604.0,5068.0,5068.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Civil Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,144.0,448.0,448.0,0.0,2020
NIT,NIT-Raipur,Electrical Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,2778.0,2778.0,2778.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Electronics and Communication Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,2703.0,2703.0,2703.0,0.0,2020
NIT,NIT-Rourkela,Chemical Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,972.0,1117.0,1117.0,0.0,2020
NIT,NIT-Jaipur,Civil Engineering,GEN-PWD,HS,Gender-Neutral,1,4 Years,B.Tech,2021,1153.0,1215.0,1215.0,0.0,2021
NIT,NIT-Rourkela,Ceramic Engineering,GEN-PWD,HS,Gender-Neutral,1,4 Years,B.Tech,2021,848.0,848.0,848.0,0.0,2021
IIT,IIT-Bombay,Metallurgical Engineering and Materials Science,ST,AI,Female-Only,6,4 Years,B.Tech,2020,463.0,888.0,888.0,0.0,2020
NIT,NIT-Allahabad,Information Technology,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,460.0,604.0,604.0,0.0,2020
IIT,IIT-Delhi,Computer Science and Engineering,OBC-NCL,AI,Female-Only,7,4 Years,B.Tech,2018,80.0,186.0,186.0,0.0,2018
IIT,IIT-Delhi,Mathematics and Computing,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,139.0,174.0,174.0,0.0,2018
IIT,IIT-Kanpur,Mechanical Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,262.0,414.0,414.0,0.0,2018
IIT,IIT-Gandhinagar,Electrical Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,591.0,897.0,897.0,0.0,2018
IIT,IIT-Palakkad,Civil Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1507.0,1749.0,1749.0,0.0,2018
NIT,NIT-Delhi,Electrical and Electronics Engineering,OBC-NCL,OS,Gender-Neutral,6,4 Years,B.Tech,2020,5055.0,6035.0,6035.0,0.0,2020
NIT,NIT-Puducherry,Electronics and Communication Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,44292.0,50948.0,50948.0,0.0,2020
NIT,NIT-Srinagar,Electronics and Communication Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,17552.0,20234.0,20234.0,0.0,2020
NIT,NIT-Durgapur,Chemical Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,7875.0,7875.0,7875.0,0.0,2020
NIT,NIT-Raipur,Chemical Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,10099.0,10099.0,10099.0,0.0,2020
NIT,NIT-Durgapur,Computer Science and Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,436.0,471.0,471.0,0.0,2020
NIT,NIT-Durgapur,Computer Science and Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,918.0,975.0,975.0,0.0,2020
NIT,NIT-Patna,Mechanical Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,3186.0,3186.0,3186.0,0.0,2020
NIT,NIT-Jamshedpur,Metallurgical and Materials Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,4442.0,4442.0,4442.0,0.0,2020
NIT,NIT-Durgapur,Mechanical Engineering,GEN-PWD,OS,Female-Only,1,4 Years,B.Tech,2021,1810.0,1810.0,1810.0,0.0,2021
NIT,NIT-Karnataka-Surathkal,Information Technology,GEN-PWD,HS,Gender-Neutral,1,4 Years,B.Tech,2021,371.0,371.0,371.0,0.0,2021
NIT,NIT-Kurukshetra,Electronics and Communication Engineering,GEN-PWD,OS,Gender-Neutral,1,4 Years,B.Tech,2021,401.0,401.0,401.0,0.0,2021
IIT,IIT-Mandi,Computer Science and Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,216.0,385.0,385.0,0.0,2020
IIT,IIT-Madras,Physics,ST,AI,Gender-Neutral,6,5 Years,B.Tech + M.Tech (IDD),2020,702.0,702.0,702.0,0.0,2020
IIT,IIT-Guwahati,Electronics and Communication Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,238.0,274.0,274.0,0.0,2020
IIT,IIT-Bhilai,Data Science and Artificial Intelligence,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,713.0,713.0,713.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Chemical Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1946.0,2930.0,2930.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1534.0,2111.0,2111.0,0.0,2018
IIT,IIT-Bhilai,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,2342.0,3273.0,3273.0,0.0,2018
IIT,IIT-Kanpur,Electrical Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,550.0,769.0,769.0,0.0,2018
NIT,NIT-Goa,Electrical and Electronics Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,12426.0,12426.0,12426.0,0.0,2020
NIT,NIT-Rourkela,Physics,OBC-NCL,HS,Gender-Neutral,6,5 Years,Int Msc.,2020,14221.0,29293.0,29293.0,0.0,2020
NIT,NIT-Silchar,Computer Science and Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,7603.0,9041.0,9041.0,0.0,2020
NIT,NIT-Raipur,Mining Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,6869.0,7965.0,7965.0,0.0,2020
NIT,NIT-Sikkim,Civil Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,10111.0,10111.0,10111.0,0.0,2020
NIT,NIT-Kurukshetra,Civil Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,11842.0,12413.0,12413.0,0.0,2020
NIT,NIT-Mizoram,Computer Science and Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,86652.0,86652.0,86652.0,0.0,2020
NIT,NIT-Delhi,Electronics and Communication Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,3132.0,3800.0,3800.0,0.0,2020
NIT,NIT-Rourkela,Bio Medical Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,3508.0,3989.0,3989.0,0.0,2020
NIT,NIT-Jalandhar,Computer Science and Engineering,GEN-PWD,HS,Gender-Neutral,1,4 Years,B.Tech,2021,173.0,199.0,199.0,0.0,2021
NIT,NIT-Durgapur,Computer Science and Engineering,GEN-PWD,OS,Gender-Neutral,1,4 Years,B.Tech,2021,109.0,109.0,109.0,0.0,2021
NIT,NIT-Rourkela,Chemistry,GEN-PWD,OS,Gender-Neutral,1,5 Years,Int Msc.,2021,2273.0,2273.0,2273.0,0.0,2021
NIT,NIT-Agartala,Mechanical Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,11182.0,37250.0,37250.0,0.0,2020
IIT,IIT-Kanpur,Physics,OBC-NCL,AI,Female-Only,7,4 Years,BSc,2018,2617.0,2617.0,2617.0,0.0,2018
IIT,IIT-Kanpur,Mechanical Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,543.0,1042.0,1042.0,0.0,2018
IIT,IIT-Roorkee,Physics,SC,AI,Gender-Neutral,7,5 Years,Int MSc.,2018,1988.0,2136.0,2136.0,0.0,2018
IIT,IIT-Jodhpur,Bio Technology,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1865.0,2261.0,2261.0,0.0,2018
IIT,IIT-Jodhpur,Electrical Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1208.0,1422.0,1422.0,0.0,2018
IIT,IIT-Dharwad,Mechanical Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,2899.0,2899.0,2899.0,0.0,2018
NIT,NIT-Karnataka-Surathkal,Electrical and Electronics Engineering,OBC-NCL,HS,Female-Only,6,4 Years,B.Tech,2020,14152.0,15505.0,15505.0,0.0,2020
NIT,NIT-Calicut,Civil Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,2601.0,3370.0,3370.0,0.0,2020
NIT,NIT-Durgapur,Electronics and Communication Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,2516.0,3301.0,3301.0,0.0,2020
NIT,NIT-Patna,Electrical Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,7716.0,7823.0,7823.0,0.0,2020
NIT,NIT-Kurukshetra,Electrical Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,926.0,3583.0,3583.0,0.0,2020
NIT,NIT-Srinagar,Civil Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,11676.0,12575.0,12575.0,0.0,2020
NIT,NIT-Delhi,Electronics and Communication Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,554.0,554.0,554.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Computer Science and Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,96.0,96.0,96.0,0.0,2020
NIT,NIT-Bhopal,Computer Science and Engineering,GEN-PWD,HS,Female-Only,1,4 Years,B.Tech,2021,481.0,481.0,481.0,0.0,2021
NIT,NIT-Hamirpur,Mechanical Engineering,GEN-PWD,OS,Gender-Neutral,1,4 Years,B.Tech,2021,1603.0,1603.0,1603.0,0.0,2021
IIT,IIT-Roorkee,Computer Science and Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,152.0,202.0,202.0,0.0,2020
IIT,IIT-Ropar,Computer Science and Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,549.0,549.0,549.0,0.0,2020
NIT,NIT-Jalandhar,Computer Science and Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,1579.0,1579.0,1579.0,0.0,2020
NIT,NIT-Bhopal,Electronics and Communication Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,2402.0,2402.0,2402.0,0.0,2020
NIT,NIT-Agartala,Civil Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,2362.0,2362.0,2362.0,0.0,2020
IIT,IIT-Guwahati,Bio Technology,SC,AI,Female-Only,7,4 Years,B.Tech,2018,2599.0,2599.0,2599.0,0.0,2018
IIT,IIT-Guwahati,Electronics and Communication Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,918.0,1153.0,1153.0,0.0,2018
IIT,IIT-Bhilai,Mechanical Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,2616.0,2616.0,2616.0,0.0,2018
NIT,NIT-Durgapur,Bio Technology,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,39598.0,46604.0,46604.0,0.0,2020
NIT,NIT-Rourkela,Electronics and Instrumentation Engineering,OBC-NCL,HS,Female-Only,6,4 Years,B.Tech,2020,10002.0,16218.0,16218.0,0.0,2020
NIT,NIT-Goa,Electrical and Electronics Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,3965.0,4132.0,4132.0,0.0,2020
NIT,NIT-Srinagar,Metallurgical and Materials Engineering,SC,JK,Female-Only,6,4 Years,B.Tech,2020,31078.0,31078.0,31078.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Mechanical Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,5171.0,17191.0,17191.0,0.0,2020
NIT,NIT-Rourkela,Chemical Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,2746.0,3129.0,3129.0,0.0,2020
IIT,IIT-Delhi,Engineering Physics,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,198.0,846.0,846.0,0.0,2020
IIT,IIT-Kanpur,Chemical Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,849.0,918.0,918.0,0.0,2020
NIT,NIT-Allahabad,Chemical Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,2341.0,3230.0,3230.0,0.0,2020
IIT,IIT-Patna,Mechanical Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,2187.0,2587.0,2587.0,0.0,2018
IIT,IIT-Kanpur,Aerospace Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,596.0,596.0,596.0,0.0,2018
IIT,IIT-(ISM) Dhanbad,Civil Engineering,SC,AI,Gender-Neutral,7,4 Years,B.Tech,2018,1248.0,1321.0,1321.0,0.0,2018
IIT,IIT-Ropar,Chemical Engineering,SC,AI,Female-Only,7,4 Years,B.Tech,2018,1940.0,1940.0,1940.0,0.0,2018
NIT,NIT-Karnataka-Surathkal,Civil Engineering,OBC-NCL,HS,Female-Only,6,4 Years,B.Tech,2020,16572.0,21136.0,21136.0,0.0,2020
NIT,NIT-Durgapur,Chemical Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,4578.0,5527.0,5527.0,0.0,2020
NIT,NIT-Durgapur,Civil Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,7528.0,9274.0,9274.0,0.0,2020
NIT,NIT-Rourkela,Bio Technology,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,3648.0,3648.0,3648.0,0.0,2020
NIT,NIT-Rourkela,Life Science,ST,OS,Gender-Neutral,6,5 Years,Int Msc.,2020,3683.0,3683.0,3683.0,0.0,2020
IIT,IIT-Kharagpur,Civil Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,276.0,376.0,376.0,0.0,2020
IIT,IIT-Roorkee,Civil Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,298.0,343.0,343.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Electrical Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,953.0,1356.0,1356.0,0.0,2018
IIT,IIT-Jammu,Civil Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,3367.0,3739.0,3739.0,0.0,2018
IIT,IIT-Kharagpur,Mining Engineering,SC,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,1126.0,1126.0,1126.0,0.0,2018
NIT,NIT-Calicut,Mechanical Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,8978.0,11894.0,11894.0,0.0,2020
NIT,NIT-Hamirpur,Chemical Engineering,OBC-NCL,HS,Female-Only,6,4 Years,B.Tech,2020,74859.0,98279.0,98279.0,0.0,2020
NIT,NIT-Raipur,Metallurgical and Materials Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,17713.0,19320.0,19320.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Computer Science and Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,27010.0,27010.0,27010.0,0.0,2020
NIT,NIT-Srinagar,Civil Engineering,OBC-NCL,JK,Female-Only,6,4 Years,B.Tech,2020,84332.0,247595.0,247595.0,0.0,2020
NIT,NIT-Calicut,Electronics and Communication Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,4632.0,8577.0,8577.0,0.0,2020
NIT,NIT-Durgapur,Mechanical Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,7929.0,10403.0,10403.0,0.0,2020
NIT,NIT-Hamirpur,Electronics and Communication Engineering,SC,OS,Gender-Neutral,6,5 Years,Btech + M.Tech (IDD),2020,2461.0,4566.0,4566.0,0.0,2020
NIT,NIT-Patna,Electronics and Communication Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,3986.0,5578.0,5578.0,0.0,2020
NIT,NIT-Jamshedpur,Computer Science and Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,3359.0,5485.0,5485.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Computer Science and Engineering,ST,HS,Female-Only,6,4 Years,B.Tech,2020,701.0,701.0,701.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Mechanical Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,546.0,865.0,865.0,0.0,2020
NIT,NIT-Tiruchirappalli,Architecture,ST,HS,Gender-Neutral,6,5 Years,B.Arch,2020,425.0,641.0,641.0,0.0,2020
NIT,NIT-Srinagar,Computer Science and Engineering,GEN-PWD,OS,Gender-Neutral,1,4 Years,B.Tech,2021,321.0,321.0,321.0,0.0,2021
IIT,IIT-Roorkee,Electrical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,144.0,280.0,280.0,0.0,2020
NIT,NIT-Bhopal,Mechanical Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,1577.0,1918.0,1918.0,0.0,2020
IIT,IIT-Delhi,Civil Engineering,OBC-NCL,AI,Gender-Neutral,7,4 Years,B.Tech,2018,743.0,1224.0,1224.0,0.0,2018
IIT,IIT-(BHU) Varanasi,Metallurgical Engineering,OBC-NCL,AI,Female-Only,7,4 Years,B.Tech,2018,5472.0,5701.0,5701.0,0.0,2018
IIT,IIT-Bhubaneswar,Mechanical Engineering with M.Tech. in Manufacturing Engineering,OBC-NCL,AI,Gender-Neutral,7,5 Years,B.Tech + M.Tech (IDD),2018,2423.0,2973.0,2973.0,0.0,2018
NIT,NIT-Calicut,Materials Science and Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,5962.0,5962.0,5962.0,0.0,2020
NIT,NIT-Hamirpur,Mathematics and Computing,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,8804.0,10266.0,10266.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Computer Science and Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,197.0,661.0,661.0,0.0,2020
NIT,NIT-Jamshedpur,Electrical Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,2822.0,5598.0,5598.0,0.0,2020
NIT,NIT-Karnataka-Surathkal,Chemical Engineering,ST,OS,Female-Only,6,4 Years,B.Tech,2020,789.0,789.0,789.0,0.0,2020
NIT,NIT-Meghalaya,Civil Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,1788.0,10089.0,10089.0,0.0,2020
NIT,NIT-Arunachal-Pradesh,Mechanical Engineering,ST,HS,Gender-Neutral,6,4 Years,B.Tech,2020,11386.0,17763.0,17763.0,0.0,2020
NIT,NIT-Jamshedpur,Metallurgical and Materials Engineering,ST,OS,Gender-Neutral,6,4 Years,B.Tech,2020,2574.0,3257.0,3257.0,0.0,2020
NIT,NIT-Allahabad,Electrical Engineering,GEN-PWD,OS,Gender-Neutral,1,4 Years,B.Tech,2021,468.0,468.0,468.0,0.0,2021
NIT,NIT-Durgapur,Mechanical Engineering,GEN-PWD,HS,Female-Only,1,4 Years,B.Tech,2021,2078.0,2078.0,2078.0,0.0,2021
IIT,IIT-Bombay,Aerospace Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,554.0,617.0,617.0,0.0,2020
IIT,IIT-Mandi,Electrical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,725.0,818.0,818.0,0.0,2020
IIT,IIT-Madras,Civil Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,531.0,595.0,595.0,0.0,2020
IIT,IIT-Roorkee,Electronics and Communication Engineering,ST,AI,Female-Only,6,4 Years,B.Tech,2020,315.0,426.0,426.0,0.0,2020
IIT,IIT-(BHU) Varanasi,Mathematics and Computing,ST,AI,Female-Only,6,5 Years,B.Tech + M.Tech (IDD),2020,745.0,745.0,745.0,0.0,2020
IIT,IIT-Bhilai,Electrical Engineering,ST,AI,Gender-Neutral,6,4 Years,B.Tech,2020,847.0,925.0,925.0,0.0,2020
IIT,IIT-Kharagpur,Mechanical Engineering with M.Tech. in any of the listed specializations,OBC-NCL,AI,Female-Only,7,5 Years,B.Tech + M.Tech (IDD),2018,3094.0,3188.0,3188.0,0.0,2018
IIT,IIT-Kanpur,Earth Sciences,OBC-NCL,AI,Gender-Neutral,7,4 Years,BSc,2018,2370.0,4351.0,4351.0,0.0,2018
IIT,IIT-Kharagpur,Economics,SC,AI,Gender-Neutral,7,5 Years,Int MSc.,2018,1170.0,1438.0,1438.0,0.0,2018
NIT,NIT-Mizoram,Civil Engineering,OBC-NCL,OS,Female-Only,6,4 Years,B.Tech,2020,21427.0,21469.0,21469.0,0.0,2020
NIT,NIT-Silchar,Civil Engineering,OBC-NCL,HS,Gender-Neutral,6,4 Years,B.Tech,2020,28229.0,52116.0,52116.0,0.0,2020
NIT,NIT-Meghalaya,Computer Science and Engineering,SC,OS,Female-Only,6,4 Years,B.Tech,2020,3958.0,3958.0,3958.0,0.0,2020
NIT,NIT-Puducherry,Mechanical Engineering,SC,HS,Gender-Neutral,6,4 Years,B.Tech,2020,21890.0,32180.0,32180.0,0.0,2020
NIT,NIT-Manipur,Computer Science and Engineering,SC,OS,Gender-Neutral,6,4 Years,B.Tech,2020,3992.0,4317.0,4317.0,0.0,2020
NIT,NIT-Rourkela,Chemical Engineering,SC,HS,Female-Only,6,4 Years,B.Tech,2020,9180.0,9180.0,9180.0,0.0,2020
