College Code,College Name,Seat Category,Branch Code,Branch Name,Cutoff Rank
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,AD,Artificial Intelligence & Data Science,105457
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,CS,Computer Science & Engineering,109981
E066,"KLE College of Engineering and Technology-Chikodi Dist., Belagavi",GM,EC,Electronics & Communicati on Engineering,96361
E067,"K.S School of Engineering And Management-Off Kanakapura Road, Bengaluru",GM,CS,Computer Science & Engineering,101569
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,102605
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,CS,Computer Science & Engineering,106608
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,EC,Electronics & Communicati on Engineering,66339
E068,"K.S. Institute of Technology-Kanakapura Main Road, Bengaluru",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),78493
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,AE,Aeronautical Engineering,107667
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),41876
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,CS,Computer Science & Engineering,53966
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,CV,Civil Engineering,7406
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,EC,Electronics & Communicati on Engineering,68273
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,EE,Electrical & Electronics Engineering,92019
E073,"KLS Gogte Institute of Technology-Udyambag, Belagavi",GM,ME,Mechanical Engineering,88764
E074,"KLS Vishwanathrao Deshpande Institute of Technology-Dandeli Road, Haliyal",GM,CA,Computer Science & Engineering (Artificial Intelligence),111074
E074,"KLS Vishwanathrao Deshpande Institute of Technology-Dandeli Road, Haliyal",GM,CS,Computer Science & Engineering,110111
E074,"KLS Vishwanathrao Deshpande Institute of Technology-Dandeli Road, Haliyal",GM,EC,Electronics & Communicati on Engineering,108632
E075,"KNS Institute of Technology-Yelahanka, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,103454
E075,"KNS Institute of Technology-Yelahanka, Bengaluru",GM,CS,Computer Science & Engineering,94425
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),45773
E076,"M.S. Engineering College-Sadahalli, Bengaluru",GM,CS,Computer Science & Engineering,101479
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AD,Artificial Intelligence & Data Science,2483
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,2402
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,AS,Aerospace Engineering,9212
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,BT,"Bio-
technology",26988
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CH,Chemical Engineering,28430
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),1649
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CS,Computer Science & Engineering,1341
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CV,Civil Engineering,30423
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),2071
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,EC,Electronics & Communicati on Engineering,3162
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,EE,Electrical & Electronics Engineering,5756
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,EI,Electronics & Instrumentati on Engineering,6106
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,ET,Electronics & Telecommu- nication Engineering,4772
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,IM,Industrial Engineering & Management,27429
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,IS,Information Science & Engineering,2311
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,MD,Medical Electronics Engineering,33938
E077,"M.S. Ramaiah Institute of Technology-MSR Nagar, Bengaluru",GM,ME,Mechanical Engineering,12622
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CA,Computer Science & Engineering (Artificial Intelligence),100751
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CB,Computer Science & Business Systems,106222
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CD,Computer Science & Engineering (Data Science),111099
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CE,Computer Engineering,108542
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),96870
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,CS,Computer Science & Engineering,101975
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,EC,Electronics & Communicati on Engineering,110498
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),109740
E078,"Maharaja Institute of Technology-Belawadi, Mandya",GM,IS,Information Science & Engineering,111029
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),92605
E079,"Malnad College of Engineering-Rangoli Halla, Hassan",GM,CS,Computer Science & Engineering,110247
E080,"Mangalore Institute of Technology and Engineering-Moodbidri, Mangaluru",GM,CS,Computer Science & Engineering,109490
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,AD,Artificial Intelligence & Data Science,75566
E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",GM,CS,Computer Science & Engineering,109919
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),59079
E084,"Nagarjuna College of Engineering And Technology-Devanahalli, Bengaluru",GM,CS,Computer Science & Engineering,94779
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),15809
E085,"The National Institute of Engineering North Campus-Koorgalli, Mysuru",GM,CS,Computer Science & Engineering,15390
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CB,Computer Science & Business Systems,25053
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CD,Computer Science & Engineering (Data Science),29874
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),23957
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CS,Computer Science & Engineering,35673
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,CV,Civil Engineering,76684
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,EC,Electronics & Communicati on Engineering,41342
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,ECV,Electronics and Communica- tion Engineering ( VLSI Design & Technology),43511
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,EE,Electrical & Electronics Engineering,37003
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,IS,Information Science & Engineering,42248
E089,"P.E.S.College of Engineering-PES College Road, Mandya",GM,RI,Robotics & Artificial Intelligence,39412
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,AI,Artificial Intelligence & Machine Learning,111068
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CD,Computer Science & Engineering (Data Science),106482
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CE,Computer Engineering,110737
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,CS,Computer Science & Engineering,82096
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,EC,Electronics & Communicati on Engineering,108985
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,EE,Electrical & Electronics Engineering,69375
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,IS,Information Science & Engineering,107203
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,ME,Mechanical Engineering,88296
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,AS,Aerospace Engineering,3464
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,BT,"Bio-
technology",14685
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),649
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CH,Chemical Engineering,11506
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),713
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CS,Computer Science & Engineering,542
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CV,Civil Engineering,17969
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),774
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,EC,Electronics & Communicati on Engineering,1077
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,EE,Electrical & Electronics Engineering,1866
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,ET,Electronics & Telecommu- nication Engineering,1343
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,IM,Industrial Engineering & Management,12328
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,ME,Mechanical Engineering,5339
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,103540
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,CS,Computer Science & Engineering,105648
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,EC,Electronics & Communicati on Engineering,56779
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,IS,Information Science & Engineering,92310
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,72485
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,BM,"Bio-
Medical Engineering",96470
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,CS,Computer Science & Engineering,103272
E101,"Rajiv Gandhi Institute of Technology-R T Nagar Post, Bengaluru",GM,EC,Electronics & Communicati on Engineering,67192
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),34045
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),33681
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CS,Computer Science & Engineering,30222
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CV,Civil Engineering,92294
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),35124
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,EC,Electronics & Communicati on Engineering,40410
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,EE,Electrical & Electronics Engineering,45507
E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",GM,ME,Mechanical Engineering,57487
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,55981
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),62287
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,CS,Computer Science & Engineering,53748
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,EC,Electronics & Communicati on Engineering,109664
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,IS,Information Science & Engineering,71438
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,AS,Aerospace Engineering,110023
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),62272
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,CS,Computer Science & Engineering,51440
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,38473
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,CS,Computer Science & Engineering,86597
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,AD,Artificial Intelligence & Data Science,101776
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,CS,Computer Science & Engineering,104814
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),103600
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,CS,Computer Science & Engineering,104962
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,IS,Information Science & Engineering,102448
E112,"Sahyadri College of Engineering and Management-Adyar, Mangaluru",GM,RA,Robotics & Automation,55193
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),110575
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,CS,Computer Science & Engineering,107167
E113,"Sai Vidya Institute of Technology-Rajan Kunte, Bengaluru",GM,EC,Electronics & Communicati on Engineering,33986
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,ME,Mechanical Engineering,90200
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),103424
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,CS,Computer Science & Engineering,110300
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,EC,Electronics & Communicati on Engineering,88619
E116,"Sapthagiri NPS University-Hesarghatta Main Road, Bengaluru",GM,EE,Electrical & Electronics Engineering,93840
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,AI,Artificial Intelligence & Machine Learning,55939
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,CH,Chemical Engineering,88258
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,CS,Computer Science & Engineering,49002
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,CV,Civil Engineering,70309
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,EC,Electronics & Communicati on Engineering,66979
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,EE,Electrical & Electronics Engineering,107627
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,IS,Information Science & Engineering,57018
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,ME,Mechanical Engineering,109315
E118,"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada",GM,AD,Artificial Intelligence & Data Science,77621
E118,"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada",GM,CS,Computer Science & Engineering,89042
E122,"Shree Devi Institute of Technology-Kenjar, Mangaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),81412
E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,AD,Artificial Intelligence & Data Science,62552
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),15983
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,CS,Computer Science & Engineering,14939
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,EC,Electronics & Communicati on Engineering,21476
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,IS,Information Science & Engineering,18090
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,24120
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,BT,"Bio-
technology",78926
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),23926
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,CS,Computer Science & Engineering,22026
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,CV,Civil Engineering,110094
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,EC,Electronics & Communicati on Engineering,34643
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,EE,Electrical & Electronics Engineering,65232
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,ET,Electronics & Telecommu- nication Engineering,52153
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),26568
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,IS,Information Science & Engineering,30150
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,ME,Mechanical Engineering,84225
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,RI,Robotics & Artificial Intelligence,34662
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,UE,Electronics & Computer Engineering,45918
E127,"SJM Institute of Technology-NH 4 Bye-pass, Chitradurga",GM,CS,Computer Science & Engineering,86353
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,CA,Computer Science & Engineering (Artificial Intelligence),80920
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,CS,Computer Science & Engineering,109058
E137,"Sri Venkateshwara College of Engineering-KIAL Road, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),106739
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,CS,Computer Science & Engineering,90025
E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,97282
E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,CS,Computer Science & Engineering,106939
E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",GM,EC,Electronics & Communicati on Engineering,20308
E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",GM,EE,Electrical & Electronics Engineering,23770
E142,"The National Institute of Engineering South Campus-Mananthavady Road, Mysuru",GM,ME,Mechanical Engineering,33516
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,110976
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),87999
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,CS,Computer Science & Engineering,109781
E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",GM,CS,Computer Science & Engineering,106350
E146,"Vidya Vikas Institute of Engineering and Technology-Alnahally, Mysuru",GM,IS,Information Science & Engineering,111279
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),64888
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CS,Computer Science & Engineering,82079
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,CV,Civil Engineering,110523
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,EC,Electronics & Communicati on Engineering,105161
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,EE,Electrical & Electronics Engineering,84576
E147,"Vidyavardhaka College of Engineering-Gokulam, Mysuru",GM,ME,Mechanical Engineering,106778
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),99165
E152,"ATME College of Engineering-Bannur Road, Mysuru",GM,CS,Computer Science & Engineering,105603
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,AI,Artificial Intelligence & Machine Learning,88766
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,CS,Computer Science & Engineering,109278
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),105165
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),105955
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,CS,Computer Science & Engineering,104072
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),100037
E161,"Cambridge Institute of Technology North Campus-Kundana, Bengaluru",GM,ME,Mechanical Engineering,21531
E164,"Reva University-Yelahanka, Bengaluru",GM,AD,Artificial Intelligence & Data Science,34295
E164,"Reva University-Yelahanka, Bengaluru",GM,AG,Agricultural Engineering,71914
E164,"Reva University-Yelahanka, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),27585
E164,"Reva University-Yelahanka, Bengaluru",GM,CIT,Computer Science & Information Technology,39983
E164,"Reva University-Yelahanka, Bengaluru",GM,CV,Civil Engineering,102529
E164,"Reva University-Yelahanka, Bengaluru",GM,EC,Electronics & Communicati on Engineering,48305
E164,"Reva University-Yelahanka, Bengaluru",GM,IC,Computer Science & Engineering (IOT & Cyber Security Including Block Chain Technology),42714
E164,"Reva University-Yelahanka, Bengaluru",GM,IS,Information Science & Engineering,44161
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,AS,Aerospace Engineering,94827
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,BT,"Bio-
technology",104355
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CO,Computer Science & Engineering (IOT),80186
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CS,Computer Science & Engineering,42800
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CSB,Computer Science & Engineering (Block Chain),109154
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CSD,Computer Science & Technology (Devops),86640
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),60538
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,EC,Electronics & Communicati on Engineering,110448
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,EE,Electrical & Electronics Engineering,61682
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,IAR,Information Technology (Augmented Reality and Virtual Reality (AR / VR),67223
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,IDA,Information Technology (Data Analytics),109750
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,INT,Information Technology,71584
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,ME,Mechanical Engineering,88403
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),24435
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),21709
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CS,Computer Science & Engineering,20658
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),24121
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,EC,Electronics & Communicati on Engineering,37265
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,ECE,Electrical & Computer Engineering,99933
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,ME,Mechanical Engineering,95156
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,RI,Robotics & Artificial Intelligence,29322
E171,"GITAM Deemed to be University-Dodaballapur taluk, Bengaluru",GM,VL,Electronics Engineering (VLSI Design & Technology),81522
E173,"Presidency University-Yelahanka, Bengaluru",GM,CBD,Computer Science & Technology (Big Data),75355
E173,"Presidency University-Yelahanka, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),75286
E173,"Presidency University-Yelahanka, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),58354
E173,"Presidency University-Yelahanka, Bengaluru",GM,CO,Computer Science & Engineering (IOT),79721
E173,"Presidency University-Yelahanka, Bengaluru",GM,CS,Computer Science & Engineering,46905
E173,"Presidency University-Yelahanka, Bengaluru",GM,CSB,Computer Science & Engineering (Block Chain),85739
E173,"Presidency University-Yelahanka, Bengaluru",GM,CSD,Computer Science & Technology (Devops),86348
E173,"Presidency University-Yelahanka, Bengaluru",GM,CV,Civil Engineering,104478
E173,"Presidency University-Yelahanka, Bengaluru",GM,CY,Computer Science & Engineering (Cyber Security),76298
E173,"Presidency University-Yelahanka, Bengaluru",GM,EC,Electronics & Communicati on Engineering,111665
E173,"Presidency University-Yelahanka, Bengaluru",GM,EE,Electrical & Electronics Engineering,97479
E173,"Presidency University-Yelahanka, Bengaluru",GM,IS,Information Science & Engineering,75506
E173,"Presidency University-Yelahanka, Bengaluru",GM,IST,Information Science & Technology,107866
E173,"Presidency University-Yelahanka, Bengaluru",GM,VLS,VLSI,89941
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CD,Computer Science & Engineering (Data Science),55912
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CE,Computer Engineering,87610
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),47545
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CN,Computer Science & Technology,75437
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,CS,Computer Science & Engineering,57965
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,EC,Electronics & Communicati on Engineering,66541
E187,"CMR University-Bagalur-Chagalatti, Bengaluru",GM,INT,Information Technology,98024
E191,"Sir M V School Of Architecture-Yelahanka, Bengaluru",GM,BD,Bachelor of Design,44061
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,AI,Artificial Intelligence & Machine Learning,108652
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,CS,Computer Science & Engineering,99653
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,EC,Electronics & Communicati on Engineering,89005
E195,"Navkis College of Engineering -Kandali NH75, Hassan",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),95782
E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,AVE,Automotive Engineering,47146
E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,CV,Civil Engineering,68875
E197,"M.S. Ramaiah University of Applied Sciences-MSR Nagar, Bengaluru",GM,IS,Information Science & Engineering,25525
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,CI,Computer Science & Engineering (Artificial Intelligence & Machine Learning),15849
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,CS,Computer Science & Engineering,14773
E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",GM,EC,Electronics & Communicati on Engineering,18473
